Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
1.2206287384033203,-0.6422052383422852,-5.199337482452393,0.03978718817234039,-0.1839069426059723,0.139704629778862,-0.3395611047744751,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,1,2
0.9674126505851746,-1.2206426858901978,1.310472846031189,0.03978718817234039,1.221065640449524,0.7647131085395813,-0.3395611047744751,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,0,0
0.7647021412849426,5.199337482452393,-0.9632344245910645,0.03978718817234039,-0.1839069426059723,0.196211040019989,1.0796493291854858,1.220749020576477,1.119049310684204,-0.02267216518521309,0.012123454362154007,1,2
-0.3308694362640381,0.4307306408882141,0.5911470651626587,0.03978718817234039,-0.1839069426059723,0.9674233794212341,1.0796493291854858,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,1,0
1.3476303815841675,0.4307306408882141,-1.2623560428619385,0.03978718817234039,-0.1839069426059723,0.7647131085395813,-0.3395611047744751,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,1,1
0.28220370411872864,-1.2206426858901978,-1.1264898777008057,0.03978718817234039,-0.1839069426059723,-0.8122170567512512,-0.3395611047744751,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,0,1
0.1397150456905365,-0.6422052383422852,1.263327717781067,0.03978718817234039,-0.1839069426059723,-1.1797586679458618,1.0796493291854858,0.609076976776123,1.119049310684204,-0.02267216518521309,0.012123454362154007,0,2
-1.2206443548202515,0.4307306408882141,-0.8058391809463501,0.03978718817234039,-0.1839069426059723,-0.43072736263275146,1.0796493291854858,0.9673084020614624,1.119049310684204,-0.02267216518521309,0.012123454362154007,1,2
6.573894097527955e-06,-0.03803720697760582,1.301411509513855,0.03978718817234039,-0.1839069426059723,-0.8122170567512512,1.0796493291854858,0.609076976776123,1.119049310684204,-0.02267216518521309,0.012123454362154007,1,2
-1.7861772775650024,-1.650868535041809,-0.5236082077026367,0.03978718817234039,1.221065640449524,0.430728018283844,-0.3395611047744751,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,0,0
-0.3308694362640381,-1.2206426858901978,-0.8905590772628784,0.03978718817234039,-0.1839069426059723,0.430728018283844,1.0796493291854858,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,1,2
6.573894097527955e-06,1.2206379175186157,-0.45357078313827515,0.03978718817234039,-0.1839069426059723,-0.7452165484428406,-0.3395611047744751,1.220749020576477,1.119049310684204,-0.02267216518521309,0.012123454362154007,1,2
1.3476303815841675,1.382993459701538,-0.7252155542373657,3.1689453125,1.221065640449524,-1.7393827438354492,-0.3395611047744751,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,1,1
-0.13970176875591278,1.382993459701538,1.2661923170089722,0.03978718817234039,-0.1839069426059723,-1.7393827438354492,1.0796493291854858,0.9673084020614624,1.119049310684204,-0.02267216518521309,0.012123454362154007,1,2
-2.246262788772583,-0.6422052383422852,-0.09017792344093323,0.03978718817234039,-0.1839069426059723,0.7647131085395813,-0.3395611047744751,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,1,0
-0.7279119491577148,-0.03803720697760582,-0.03796887770295143,0.03978718817234039,-0.1839069426059723,0.430728018283844,-0.3395611047744751,-0.4922462999820709,-0.30765628814697266,-0.02267216518521309,0.012123454362154007,0,0
1.2815511226654053,0.4307306408882141,0.44480207562446594,0.03978718817234039,1.221065640449524,0.28221598267555237,1.0796493291854858,0.609076976776123,1.119049310684204,-0.02267216518521309,0.012123454362154007,1,0
