Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12
0.21042849123477936,0.9673410654067993,0.03737082704901695,1.5747650861740112,1.4138848781585693,1.0730904340744019,1.1191465854644775,-0.04703935980796814,-0.3554898798465729,1.0413494110107422,1.574925184249878,1
-1.4081298112869263,1.047460913658142,0.12305928766727448,-1.4522618055343628,-0.9674174189567566,-0.5312608480453491,-0.485365092754364,-1.021761178970337,0.10463380813598633,-0.3902561068534851,-0.8157641887664795,1
0.9674100279808044,-0.7106689810752869,0.7621898651123047,0.6967564225196838,0.07841136306524277,-0.27891308069229126,-0.9697818160057068,-0.1411626636981964,-1.3935235738754272,-1.3741374015808105,-0.34621909260749817,0
0.43071556091308594,0.3629631996154785,-0.24551385641098022,-0.49585363268852234,-0.41360151767730713,-0.9674403071403503,0.6442159414291382,0.7197497487068176,-0.5084875822067261,-0.3995365500450134,0.6744601130485535,0
-1.447600245475769,0.6744610667228699,-1.5820575952529907,1.1539306640625,1.461074709892273,1.0730904340744019,0.9628742337226868,0.9675257205963135,0.22877275943756104,0.838515043258667,1.581197738647461,1
-0.282221257686615,-1.2917640209197998,-0.028485771268606186,-0.13230985403060913,-1.083604335784912,-0.9674403071403503,1.0008779764175415,0.8068314790725708,-1.2581639289855957,-0.3081210255622864,-0.6544401049613953,0
-0.282221257686615,1.4032541513442993,-1.923772931098938,1.0176961421966553,0.5227879881858826,0.7966168522834778,0.3344903588294983,-1.2970141172409058,0.2564319670200348,0.240395650267601,0.1525239646434784,1
-0.7647063732147217,-0.34878575801849365,1.0660685300827026,-0.1190125048160553,-0.31314903497695923,-0.6013318300247192,-0.410368412733078,0.4314393997192383,-0.589454174041748,-0.2634076476097107,0.44281095266342163,0
-0.10463598370552063,1.2852250337600708,-0.5212239027023315,0.7943952679634094,0.6996809840202332,0.4549819231033325,1.2193224430084229,-0.3077889084815979,1.1689493656158447,0.7041435241699219,0.9173341989517212,1
-1.4081298112869263,0.5006173253059387,0.4335777163505554,1.3750455379486084,1.2003045082092285,0.17718833684921265,-0.9452168345451355,-1.7134934663772583,-0.28221458196640015,0.7654058337211609,0.39433062076568604,0
0.6744843125343323,0.27500230073928833,0.5432520508766174,-0.22863534092903137,-0.5659484267234802,-0.14509914815425873,-0.12280577421188354,1.3432596921920776,-0.7415933609008789,-0.4799674153327942,0.262011855840683,0
0.6744843125343323,1.158155918121338,0.4637088477611542,0.843632161617279,1.206421136856079,-0.3996753394603729,0.30152028799057007,-0.04703935980796814,0.5659478306770325,0.4715401232242584,1.4249271154403687,1
-0.8616364002227783,-0.5819340348243713,-0.43579691648483276,-1.29425048828125,-0.7961801886558533,-0.6744897961616516,-1.1559268236160278,0.49362462759017944,-0.3554898798465729,-0.6744884252548218,-0.40224334597587585,0
-1.3091450929641724,-1.5793182849884033,-1.3438000679016113,0.46288931369781494,-1.5079033374786377,-0.8122243881225586,-0.74521404504776,-1.3559925556182861,-1.1503528356552124,-0.8059175610542297,-1.836742877960205,1
-1.4081298112869263,-0.8056174516677856,-1.5610727071762085,-1.309169888496399,-1.23482346534729,-1.5932201147079468,-1.1027984619140625,-0.028291091322898865,-0.06968510150909424,-0.697471022605896,-2.4876213501556776e-05,0
-0.10463598370552063,0.21043811738491058,-1.3865317106246948,-0.9057245850563049,-0.8449301719665527,-0.72791588306427,-0.20699694752693176,0.10952345281839371,0.4637066721916199,-0.697471022605896,0.23615989089012146,1
1.045846829583752e-06,-1.4062681198120117,-0.5940373539924622,-1.458716630935669,-1.587318778038025,0.15733064711093903,-0.938612163066864,-0.1411626636981964,-0.06968510150909424,-1.438661813735962,-1.007103443145752,0
0.10463395714759827,-1.3900725841522217,-1.0813467502593994,0.019899295642971992,0.13092570006847382,-0.7835055589675903,-0.7396310567855835,-0.9714990854263306,-0.5084875822067261,-1.2525140047073364,0.0189807191491127,0
0.31863370537757874,0.01897638663649559,0.03737082704901695,5.199337482452393,1.4840327501296997,1.007061243057251,0.25497299432754517,-0.5951306223869324,-1.568770244375628e-06,1.3844902515411377,1.7143983840942383,1
1.8339102268218994,-0.41002458333969116,1.4191266298294067,-0.9057245850563049,-1.5268651247024536,-0.19401252269744873,1.444304347038269,-0.1601114124059677,-1.1503528356552124,-0.3443363904953003,-1.3994710445404053,0
-1.3091450929641724,-0.47281986474990845,-1.4332518577575684,-1.3967119455337524,-1.4804383516311646,0.15733064711093903,-1.4129600524902344,-0.6173415184020996,-1.2581639289855957,0.057522501796483994,-0.1749289184808731,0
-0.9674330353736877,-0.43077218532562256,-0.38327550888061523,-1.3908005952835083,-0.8957765102386475,0.32965320348739624,-0.36256828904151917,0.26190468668937683,-0.589454174041748,-0.6356558799743652,1.5153535604476929,0
1.459436297416687,-0.5157209038734436,-0.3467388153076172,0.2702822983264923,-0.09346750378608704,0.7286534309387207,-0.767783522605896,0.8579468131065369,0.05224483087658882,-0.05626941844820976,0.13333414494991302,1
-0.7647063732147217,0.8121667504310608,-0.789068877696991,-0.7383192181587219,-0.4972010552883148,0.5421467423439026,0.2503500282764435,0.567130446434021,1.3877588510513306,-0.8972874879837036,0.869426965713501,1
1.9144999980926514,-1.0288035869598389,0.03737082704901695,1.6328601837158203,1.4469388723373413,1.007061243057251,0.8402203321456909,-0.5951306223869324,0.10463380813598633,1.3439029455184937,0.8462090492248535,1
-1.1218966245651245,0.01897638663649559,0.17532581090927124,-0.22863534092903137,-1.462730884552002,0.5294554233551025,-0.2178749144077301,-0.8793961405754089,-0.7415933609008789,-0.7326549887657166,-1.4317750930786133,0
-0.10463598370552063,0.19105881452560425,-0.553222119808197,-0.8908340930938721,0.41708800196647644,-1.3180100917816162,0.04696233198046684,0.08383727073669434,-1.2581639289855957,0.30407267808914185,-0.03483456373214722,0
-0.10463598370552063,1.4000171422958374,4.9304208005196415e-06,-0.2560986280441284,-0.36291709542274475,-0.9674403071403503,1.1960172653198242,0.567130446434021,0.05224483087658882,0.05176473781466484,0.07603380084037781,0
1.2581539154052734,0.2967679798603058,0.3070076107978821,-1.458716630935669,-1.3961151838302612,-0.024067258462309837,-0.08842400461435318,0.06554320454597473,-0.21042582392692566,-0.9674213528633118,-0.1749289184808731,1
1.150341272354126,-1.6543549299240112,0.4237944483757019,-2.120911121368408,1.3930970430374146,5.199337482452393,-2.023803234100342,-1.5600491762161255,-0.3778317868709564,0.2812025547027588,-1.535723328590393,1
-0.8616364002227783,-0.24943949282169342,1.7310194969177246,-0.6128097176551819,-1.083604335784912,-1.5010851621627808,0.457408607006073,-1.063910722732544,0.6744886040687561,-0.9388139843940735,-2.4876213501556776e-05,1
-0.10463598370552063,-0.8456761240959167,0.7067360877990723,-0.5388369560241699,-0.9490510821342468,0.7621948719024658,0.9560625553131104,0.1426437646150589,-0.3554898798465729,-1.0710363388061523,-1.007103443145752,1
-0.5894532799720764,1.3840478658676147,0.11005089432001114,-0.5680508017539978,-0.5835484862327576,0.019615517929196358,0.8525217175483704,0.7674111127853394,0.6744886040687561,-1.1205501095901127e-06,0.421565443277359,1
-0.7647063732147217,1.3951889276504517,-0.5093626379966736,0.8336236476898193,0.22959288954734802,1.0264004468917847,1.4038535356521606,0.7386124134063721,-0.589454174041748,0.011497844941914082,1.1161400079727173,0
1.9144999980926514,-5.199337482452393,0.2233903706073761,-0.2560986280441284,1.4587748050689697,0.3965967893600464,1.6776753664016724,-5.199337482452393,-2.9473319053649902,-1.7722400426864624,-2.3791425228118896,1
0.5084810256958008,-0.06970097869634628,-0.37715184688568115,0.2769891023635864,-0.06671517342329025,-1.5932201147079468,0.6343808770179749,-0.8038003444671631,1.062787413597107,0.46605437994003296,-0.2912636995315552,1
-0.21043246984481812,-0.5157209038734436,1.261083960533142,-0.39683982729911804,-1.053222894668579,-1.3829885721206665,0.017306042835116386,0.1426437646150589,0.5141549706459045,-0.6549487113952637,0.03798188641667366,0
-1.447600245475769,0.056990042328834534,-1.3196567296981812,0.8236979842185974,0.5227879881858826,1.0799531936645508,-1.2170525789260864,-0.703125536441803,1.3956245183944702,-0.14512263238430023,-1.1172547340393066,1
1.5010836124420166,-0.3894520401954651,0.025848442688584328,-0.453767865896225,-0.5485220551490784,-0.5312608480453491,0.6849091053009033,1.0258156061172485,-0.28221458196640015,-0.3534594476222992,-1.365107774734497,1
1.150341272354126,0.7553734183311462,1.5292322635650635,-1.0982167720794678,-1.083604335784912,-0.16950517892837524,-0.15733352303504944,-0.42517733573913574,-0.7415933609008789,-0.6646868586540222,0.554903507232666,1
-0.10463598370552063,-1.0875613689422607,-0.19105425477027893,-1.4208602905273438,-1.3961151838302612,-1.2581645250320435,-1.0715961456298828,-1.2970141172409058,-0.7415933609008789,-0.7326549887657166,-0.7332278490066528,0
0.7647024989128113,-0.09298604726791382,-0.3527948260307312,-0.8616296648979187,-1.4986222982406616,-0.19401252269744873,-1.0049482583999634,-0.028291091322898865,0.15731190145015717,-1.1274248361587524,-0.5578768849372864,1
1.2581539154052734,-0.3286706507205963,-1.0015103816986084,-0.5388369560241699,-0.05335811898112297,0.856194794178009,-1.2307560443878174,0.18705521523952484,0.9674224257469177,-0.3443363904953003,-0.5392008423805237,1
0.7647024989128113,1.3423601388931274,0.3269762694835663,0.24357272684574127,-0.21576759219169617,-0.49720045924186707,0.48879390954971313,-0.6742647886276245,0.39820781350135803,0.30866551399230957,1.0025346279144287,1
-1.1218966245651245,0.8415646553039551,-1.4652332067489624,-0.0792364850640297,-0.6558732390403748,-1.5932201147079468,-0.6796565651893616,-0.6061984300613403,-0.9674266576766968,-0.506507396697998,-0.46626123785972595,0
4.957174777984619,-1.572287678718567,-0.8694199323654175,0.20026686787605286,0.14410527050495148,0.13753512501716614,-1.5262387990951538,-2.3047783374786377,1.4197547435760498,-0.4275893270969391,-1.6215927600860596,1
-0.5084906816482544,0.7009181380271912,1.0521695613861084,0.07966161519289017,-0.31314903497695923,0.5043240189552307,-0.22355611622333527,0.911409318447113,-0.3554898798465729,0.5300480127334595,0.6539008021354675,1
0.5084810256958008,1.1348984241485596,1.0083396434783936,-0.8908340930938721,0.588527262210846,0.4672093391418457,0.4210720360279083,1.1620185375213623,0.7415933609008789,-0.1208057552576065,0.262011855840683,1
1.3829864263534546,-0.8056174516677856,0.00646502198651433,-1.3243863582611084,-0.5141561627388,-0.19401252269744873,-1.0049482583999634,1.1543110609054565,-0.8871495127677917,-0.8059175610542297,1.405266523361206,0
0.5894495248794556,1.406506061553955,0.3219722509384155,1.1017110347747803,0.37660741806030273,-0.19401252269744873,2.0603129863739014,0.9224161505699158,1.3929929733276367,0.8429543972015381,1.22318434715271,1
-0.5894532799720764,-0.43077218532562256,-0.789068877696991,-0.9361257553100586,-0.8957765102386475,-0.72791588306427,-0.9452168345451355,-0.34637004137039185,-0.6744868159294128,0.04600868374109268,0.1525239646434784,0
-1.4081298112869263,-0.6924499273300171,-1.4191876649856567,-0.04618801549077034,-0.4637085199356079,-1.0544869899749756,-1.5083867311477661,-0.28232356905937195,-1.0544767379760742,-0.720828115940094,-0.03483456373214722,1
-0.3554965555667877,1.496862769126892,1.435887098312378,1.0176961421966553,0.3866673409938812,-0.3996753394603729,0.30152028799057007,0.605039656162262,1.1142982244491577,-0.08042872697114944,1.4249271154403687,1
0.5084810256958008,0.056990042328834534,0.34203794598579407,1.2942248582839966,-0.34623369574546814,0.19711598753929138,1.4941251277923584,0.9738388657569885,1.1689493656158447,1.0924707651138306,0.17176875472068787,1
-0.8616364002227783,-0.3086884617805481,-0.9745012521743774,-0.8761383891105652,-1.053222894668579,-0.7835055589675903,-1.3950798511505127,-1.4077543020248413,-0.06968510150909424,-1.851905107498169,-0.7332278490066528,0
-0.8616364002227783,1.047460913658142,-0.6274142265319824,-0.19919849932193756,-0.16068483889102936,0.21578288078308105,0.20244622230529785,0.5859797596931458,0.5659478306770325,-1.1205501095901127e-06,1.405266523361206,1
-1.1218966245651245,1.1820566654205322,-1.4742205142974854,-1.1218981742858887,1.1245536804199219,0.07843878865242004,1.0532559156417847,-1.2034697532653809,-0.5729663968086243,1.1824498176574707,0.8462090492248535,1
0.5084810256958008,-0.9915285110473633,0.4134298264980316,0.45148447155952454,0.41708800196647644,-0.24941414594650269,-0.7564505934715271,-0.320595383644104,-5.199337482452393,0.04600868374109268,-1.4290257692337036,1
0.43071556091308594,-0.8254811763763428,-0.5653671622276306,0.059719715267419815,0.297390878200531,0.856194794178009,-1.012131690979004,-0.6512429714202881,1.3586981296539307,-0.4275893270969391,-1.2658898830413818,1
0.43071556091308594,0.9673410654067993,0.2822170555591583,-0.4817308783531189,-0.32964640855789185,1.5128483772277832,-1.1433793306350708,-1.7749086618423462,0.3029816150665283,-1.34819495677948,0.262011855840683,0
-0.21043246984481812,0.2533669173717499,0.12305928766727448,0.3792949616909027,1.0175637006759644,-0.24941414594650269,1.389878749847412,1.2016372680664062,1.3903712034225464,0.22239097952842712,0.5357701182365417,1
1.8339102268218994,-0.210433691740036,-0.1333216279745102,-0.6588318347930908,-0.7039201259613037,-0.46370768547058105,-1.1269241571426392,-0.5515604615211487,0.39820781350135803,-0.9388139843940735,0.36738312244415283,1
0.10463395714759827,0.1141824796795845,-0.1958913505077362,-1.2796138525009155,-0.9490510821342468,1.3930174112319946,-1.6161457300186157,0.3147876560688019,-0.7415933609008789,-1.0178625583648682,0.4794917702674866,0
-0.9674330353736877,1.471341609954834,0.00646502198651433,1.036435842514038,-0.4307282567024231,-0.024067258462309837,0.2503500282764435,0.5026602745056152,-0.13970915973186493,0.5528116822242737,1.1161400079727173,1
1.045846829583752e-06,-1.150335669517517,-1.3117777109146118,-1.402672529220581,-1.23482346534729,-0.09653069078922272,-1.4560433626174927,0.23202046751976013,-0.21042582392692566,-1.7293645143508911,-1.136966586112976,0
-0.282221257686615,0.430789977312088,1.0283234119415283,-0.8331422209739685,-1.2699568969765096e-06,3.286946957814507e-05,-1.048862099647522,-0.5732095837593079,-0.589454174041748,-1.2525140047073364,-0.4484223425388336,0
-0.7647063732147217,-0.41002458333969116,0.4082643687725067,-0.6996749639511108,-1.083604335784912,0.13753512501716614,-1.4185534715652466,0.26941120624542236,-1.4486479759216309,0.04025415703654289,-0.31862103939056396,0
1.8339102268218994,-1.6232383251190186,1.014955759048462,0.21703596413135529,0.9516599178314209,-1.0100070238113403,-1.114780306816101,-1.403748631477356,-1.0544767379760742,0.7928574681282043,-1.667439341545105,1
1.4201768636703491,0.430789977312088,-1.0125209093093872,0.15982766449451447,-0.08008413761854172,3.286946957814507e-05,-0.7849705815315247,-0.7128620147705078,0.8871472477912903,0.653047502040863,0.49807512760162354,0
-0.282221257686615,0.5485422015190125,1.3251341581344604,0.3585486114025116,-0.08008413761854172,-0.6374841928482056,-0.2520754039287567,-0.7128620147705078,1.3943073749542236,-0.569892406463623,1.0205568075180054,1
0.5084810256958008,-0.36904218792915344,1.158069372177124,0.3107176125049591,-1.0991768836975098,-0.16950517892837524,0.4259698987007141,1.4324058294296265,-0.13970915973186493,0.7021474242210388,-1.0605695247650146,0
