Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76
0.3726396858692169,1.4193635252013337e-05,-0.7284042835235596,-1.031446933746338,0.04592582583427429,-0.2966536283493042,-1.3618017435073853,0.21327251195907593,-0.953370988368988,0.13286083936691284,-0.014682125300168991,0.8574167490005493,0.5932753682136536,-0.010969583876430988,-0.5912826061248779,-1.2224549055099487,0.3551541566848755,-0.18970021605491638,0.6080104112625122,0.4326803982257843,-1.2350106239318848,-1.2972705364227295,1.2627309560775757,-0.9863821864128113,-0.03643767163157463,-0.8508960604667664,0.3546106219291687,0.958929717540741,-0.3827560245990753,-0.5565558075904846,-0.17955584824085236,0.5926312804222107,-0.8179872035980225,-0.7282145023345947,0.49967360496520996,0.9396254420280457,-0.7940431833267212,0.06871926784515381,-0.5148822069168091,0.12313500791788101,0.005237475503236055,-0.3567068576812744,0.2909119725227356,-0.8031100034713745,0.20298229157924652,-0.9171109795570374,-0.8932592868804932,-1.3505735397338867,-1.3881313800811768,0.11125814914703369,-1.0806645154953003,-0.35795900225639343,-1.4229844808578491,-1.0691397190093994,-1.4244732856750488,-1.8228955268859863,1.5834113359451294,-1.273484706878662,0.17138561606407166,0.4458518624305725,-1.2489805221557617,-0.056679148226976395,-1.2374699115753174,-1.9917911291122437,0.40023061633110046,-0.49949121475219727,-0.4266224205493927,-0.7347291707992554,-0.9966273307800293,-0.47183093428611755,0.45012152194976807,0.25663653016090393,1,0,1,2
-1.3499326705932617,-0.1396946758031845,0.5289104580879211,-0.5431909561157227,0.794274628162384,-1.4910030364990234,1.8027873039245605,0.5899674296379089,1.7124452590942383,2.035064697265625,0.9680700898170471,-0.793998658657074,0.7665148973464966,0.5534445643424988,-0.5747241973876953,-0.49658074975013733,-1.0081114768981934,0.8328707814216614,2.498523235321045,1.0867831707000732,0.27020344138145447,0.34125107526779175,-1.2609508037567139,1.938459038734436,-0.05306987836956978,0.6891614198684692,-0.026823434978723526,-0.17728865146636963,-0.2186950445175171,-0.46024423837661743,1.241812825202942,-0.10863173753023148,0.3986141085624695,1.4500001668930054,-0.6179755926132202,-1.1809906959533691,0.15182612836360931,-5.199337482452393,0.024420559406280518,-0.9997105002403259,-1.6248070001602173,1.2878056764602661,5.199337482452393,0.5334275960922241,-0.7678252458572388,-0.44526058435440063,1.1223503351211548,1.1570247411727905,0.4605063498020172,-5.199337482452393,0.4527696371078491,0.45269498229026794,1.4959185123443604,1.3651814460754395,-0.047075334936380386,0.020203400403261185,0.6009265780448914,1.227320909500122,0.3552418649196625,0.9314143657684326,1.2209177017211914,0.6025492548942566,0.1402655988931656,1.4216463565826416,1.383518099784851,1.2920516729354858,-0.3465156853199005,1.391710638999939,-0.47702446579933167,0.234235942363739,0.025713631883263588,1.0296481847763062,1,1,0,1
-0.3787972033023834,0.508508026599884,0.11320894956588745,-0.7333396077156067,-0.1635514199733734,-0.6708276867866516,0.38825127482414246,-1.1879762411117554,-1.0731065273284912,1.2969388961791992,-0.495565265417099,0.5660338997840881,1.2974151372909546,-0.7481195330619812,0.20939111709594727,-0.9259955883026123,0.6030059456825256,-0.6317678093910217,1.335250735282898,0.5433834791183472,-0.15091504156589508,-2.47495436668396,1.3432995080947876,-0.6902866363525391,-0.875521719455719,-0.882303774356842,-1.258690595626831,0.43633922934532166,1.5884519815444946,-0.6140028238296509,0.25623416900634766,1.2885228395462036,0.2119220346212387,-0.5853323340415955,-0.4782106280326843,0.40625089406967163,1.2635414600372314,0.045009762048721313,-0.1611173301935196,-0.3740382194519043,1.202683925628662,-0.8495866060256958,-1.186776876449585,-0.02406539022922516,0.7038623094558716,0.308688223361969,-1.4443796873092651,-0.6239272356033325,1.2290328741073608,-0.2689032256603241,-1.3003844022750854,-0.5995770692825317,-0.5053548812866211,-0.6074774265289307,3.1391818523406982,-0.40908515453338623,0.42902982234954834,-0.24714596569538116,0.1585177630186081,-0.15320563316345215,-0.8859157562255859,0.05121508985757828,-0.13006272912025452,0.02948579750955105,-1.4605076313018799,-0.7623417973518372,-1.1225789785385132,-0.5484844446182251,0.48859071731567383,-0.5352952480316162,0.37895381450653076,-1.4363863468170166,0,0,1,2
-1.6477198600769043,0.13972590863704681,1.074686050415039,0.026276040822267532,-0.36110377311706543,1.9562817811965942,0.4626706540584564,0.3724939525127411,-0.4404539465904236,0.31630080938339233,-0.9343598484992981,1.3594505786895752,0.5510566830635071,-0.7539626955986023,0.6608825922012329,1.3138175010681152,-0.7731441855430603,-0.4416500926017761,1.1527771949768066,-1.3159754276275635,1.4363089799880981,0.5610988140106201,0.601093590259552,0.7915833592414856,0.4137074649333954,-1.1899938583374023,0.9450135827064514,0.19297713041305542,-0.2441425919532776,-0.4227006733417511,-0.32464340329170227,0.0362490676343441,1.244118332862854,-1.4243501424789429,-0.7698747515678406,-0.04739983379840851,0.9312320351600647,1.5185896158218384,-0.7748781442642212,5.199337482452393,1.5124670267105103,0.030379649251699448,-0.7161659598350525,0.1759561002254486,-0.18488888442516327,1.089650273323059,-0.2925245463848114,-1.260290503501892,-0.8176491260528564,1.5468215942382812,1.4741474390029907,1.3160295486450195,0.48314547538757324,-0.6570008993148804,0.6488423347473145,0.13229230046272278,-0.8662684559822083,-0.45834457874298096,-1.1460829973220825,-1.5471882820129395,-0.02930344268679619,-1.3060553073883057,-0.07577982544898987,-0.46685418486595154,0.18842515349388123,1.2370991706848145,0.9056101441383362,0.33535268902778625,0.34279078245162964,1.1865631341934204,1.412952184677124,-1.0238220691680908,1,0,1,1
0.22927352786064148,0.508508026599884,-0.6108133792877197,0.7357326149940491,-0.43790119886398315,-0.7312668561935425,-0.34937232732772827,0.20802387595176697,-0.9347599744796753,0.5107691884040833,-0.6187487244606018,-0.3189862072467804,-0.5759999752044678,-0.3483407497406006,0.84160977602005,-0.5072400569915771,0.23781190812587738,-0.22341173887252808,1.4124411344528198,-0.13641388714313507,0.5231558084487915,1.0834041833877563,0.9146602153778076,0.08803778886795044,-0.7485510110855103,-0.10758720338344574,-0.7463484406471252,-1.373693823814392,-0.37643784284591675,-0.7630388736724854,-0.0779370442032814,1.3220657110214233,-0.16154076159000397,-0.5199750065803528,1.0011649131774902,-0.5171111226081848,0.9582056999206543,1.2139068841934204,-0.13564996421337128,-0.46514880657196045,-0.17732645571231842,-0.915048360824585,0.06099482998251915,-0.5461211800575256,0.745074450969696,-0.3912036716938019,0.13390502333641052,0.19438667595386505,-0.30520662665367126,1.0176327228546143,-0.8183574080467224,-0.4279405176639557,-0.11989956349134445,-1.3913062810897827,-0.2790260910987854,-0.8201032876968384,0.9558166861534119,-0.4325169324874878,0.2930244207382202,0.45722630620002747,0.960509181022644,0.28578564524650574,-0.29082733392715454,0.7426401972770691,0.1305714249610901,-0.6966037750244141,-0.7519572973251343,-0.6957495212554932,1.4498196840286255,-0.7995460033416748,1.3074495792388916,0.030635105445981026,0,0,1,0
-0.4115302264690399,0.9674381613731384,-1.263521432876587,-0.8065385818481445,0.839474618434906,0.9104254245758057,-0.11526771634817123,-0.5491145253181458,-0.7613411545753479,-0.3351289927959442,0.7901235222816467,1.2395825386047363,1.049310326576233,0.7681939601898193,-0.5451670289039612,-1.2298011779785156,1.0146125555038452,1.0126944780349731,1.0594429969787598,1.3324627876281738,0.4317385256290436,0.9005943536758423,0.39535513520240784,-0.4917454719543457,1.1043592691421509,-0.04760071262717247,0.16962787508964539,-0.7936606407165527,-1.4665989875793457,-1.4767725467681885,-0.7805300354957581,-0.534497857093811,-0.5007275938987732,-0.9210144281387329,1.6551135778427124,-0.7888942360877991,-0.15660272538661957,-0.17014148831367493,-0.003407300915569067,-0.842176616191864,-0.31487470865249634,-0.6499878168106079,0.7827760577201843,0.7157062888145447,0.6533419489860535,-0.08895671367645264,-0.8371560573577881,-0.6159273386001587,0.0727076306939125,-0.2899561822414398,-0.7884925007820129,-0.8004320859909058,-0.8387553095817566,-1.6172113418579102,2.2452232837677,-0.3235643804073334,0.5144660472869873,-1.176269769668579,-0.3753885328769684,-0.9142317771911621,-0.11529501527547836,-0.7808937430381775,0.45195767283439636,-0.1634557992219925,0.23668812215328217,0.49738043546676636,-2.072446584701538,0.07521644979715347,-0.2695614695549011,-0.14544054865837097,0.4103407859802246,-1.70382821559906,0,0,1,0
-0.4962170720100403,-0.5085142254829407,-0.2435954213142395,0.4494597911834717,-0.9001131057739258,-1.360398769378662,0.4769451916217804,-1.2795616388320923,-0.614633321762085,0.9404804706573486,-1.35292387008667,-0.3790868818759918,0.04565616324543953,-1.3477075099945068,-0.03643101826310158,-1.095463514328003,0.7209957838058472,-0.49364057183265686,1.7231638431549072,0.8056887984275818,0.878990888595581,-1.4210412502288818,0.8348760604858398,-0.6355570554733276,-1.2842764854431152,-1.1289160251617432,-1.7485162019729614,-0.18770934641361237,1.5276390314102173,-0.41364994645118713,-1.3496192693710327,1.2729237079620361,0.6336958408355713,-0.7753866314888,1.2278592586517334,0.3641582429409027,0.10255654156208038,-0.024683892726898193,0.039303477853536606,-0.7216909527778625,0.8289046287536621,-1.5652276277542114,0.4010412096977234,-1.2279211282730103,-0.4965151846408844,-0.37609320878982544,-1.2870441675186157,0.3037843108177185,0.512522280216217,-0.25367656350135803,-1.8251992464065552,-1.3018475770950317,-0.07678503543138504,0.3052043616771698,0.9994329810142517,-1.28646981716156,-0.9257662296295166,-0.38994842767715454,0.021369770169258118,-0.7455576062202454,-0.1900399923324585,-0.12517113983631134,-0.8263979554176331,1.4271255731582642,-0.8238530158996582,-1.5510941743850708,-1.5917977094650269,-1.4106589555740356,0.9843519926071167,-0.7493856549263,0.40228036046028137,-1.4477880001068115,0,0,1,2
1.2264231443405151,0.31134188175201416,0.570241391658783,0.6298248171806335,0.9408504962921143,0.8619095087051392,0.914522647857666,-0.5493888258934021,1.1023318767547607,-1.5533394813537598,1.1309651136398315,-0.27050647139549255,-0.8615162968635559,1.0133156776428223,-1.8512859344482422,1.1932787895202637,-1.1874852180480957,5.199337482452393,0.4550018012523651,0.7304801940917969,1.4139996767044067,0.4016530215740204,-1.5568580627441406,0.04886795952916145,0.6834970116615295,1.4034249782562256,1.1001348495483398,-0.5271379351615906,-1.392040491104126,0.8884795904159546,0.370221883058548,-0.9012553095817566,1.2410166263580322,0.6491416692733765,-1.2285473346710205,0.18493357300758362,-0.7157240509986877,-1.3266695737838745,-0.6622743606567383,0.4963449239730835,-1.2300716638565063,1.8358713388442993,1.349951982498169,0.8870630860328674,-0.43576374650001526,0.49105581641197205,0.9602537155151367,-0.22364328801631927,1.4073152542114258,-0.8237122893333435,0.8159416913986206,5.199337482452393,1.5735386610031128,0.3622019588947296,-0.07836917787790298,1.6798937320709229,-0.42634955048561096,1.753430724143982,-1.039473533630371,-0.1855030059814453,0.7068477272987366,-0.5586683750152588,1.2253566980361938,1.3379613161087036,-0.767104983329773,1.1638103723526,0.026234490796923637,1.5955810546875,0.860658586025238,0.03539660573005676,-0.9094333052635193,0.4956187307834625,1,0,0,0
0.2654717266559601,0.508508026599884,0.8056228756904602,0.6560983657836914,1.2886931896209717,0.7573439478874207,0.9436563849449158,-1.719322681427002,1.1551052331924438,-3.258310079574585,1.1651824712753296,-2.559122085571289,-1.813226342201233,1.328094482421875,-1.8331106901168823,3.4094741344451904,-0.9984086751937866,0.07997067272663116,-1.235115885734558,1.6104366779327393,3.186453342437744,-1.2740322351455688,-1.355591058731079,1.520251989364624,0.5647733211517334,1.2523534297943115,1.859351634979248,-1.3591758012771606,0.5322797298431396,1.6115463972091675,1.689284324645996,-0.5097823739051819,5.199337482452393,1.4176599979400635,-0.713074266910553,-1.2049325704574585,2.647757053375244,-0.7480531334877014,1.575540542602539,1.295392632484436,-5.199337482452393,2.1283907890319824,-2.0436224937438965,1.0918834209442139,-0.6321732997894287,0.4347318410873413,2.6339025497436523,0.6912468671798706,-1.2306971549987793,-1.2375820875167847,5.199337482452393,0.8358191251754761,2.0092008113861084,0.941956102848053,-0.3696843981742859,1.4628373384475708,-1.8025639057159424,0.2173607349395752,-0.07807768881320953,1.5675920248031616,-0.05327627435326576,-0.7304980754852295,-0.30964556336402893,1.3926072120666504,-2.1200897693634033,1.2476489543914795,0.954534113407135,1.4942405223846436,1.538432240486145,0.9727201461791992,1.2271286249160767,-0.32974618673324585,1,0,0,1
-1.3580045700073242,5.199337482452393,-1.318604826927185,-0.13322365283966064,0.25592169165611267,0.3406796157360077,0.3985830545425415,-1.127332329750061,-0.7453750967979431,-0.00016203155973926187,-0.10028503835201263,-1.0674060583114624,-0.22080479562282562,-0.2640404999256134,-0.9245845675468445,0.3137185275554657,-0.36407026648521423,-0.42358261346817017,0.3820943534374237,1.233388900756836,-1.3533259630203247,1.2682957649230957,0.47891879081726074,-0.28744643926620483,0.26299044489860535,0.4697816073894501,0.2451276183128357,-0.4514635503292084,0.16867047548294067,1.0071381330490112,-0.35433053970336914,0.35073530673980713,0.10430661588907242,0.5157491564750671,-1.0943260192871094,-0.18496593832969666,-1.0035322904586792,-0.47387948632240295,1.2515097856521606,-0.7673707604408264,-1.018265962600708,-0.3089255392551422,-0.2297251969575882,0.9911296963691711,0.9010716080665588,1.6204581260681152,-0.9845351576805115,-0.7284718751907349,0.05544378235936165,-0.34656333923339844,0.9688971042633057,0.6288535594940186,0.31857019662857056,0.2525783181190491,0.8825904130935669,0.07935240864753723,-0.21611963212490082,-0.028757579624652863,-0.40386998653411865,-0.3010520339012146,-1.0454494953155518,-0.4238526225090027,-0.5415440797805786,0.8839654922485352,1.6153258085250854,0.012366258539259434,0.016164565458893776,0.023579755797982216,-0.4759640097618103,1.2700468301773071,1.0717049837112427,0.5458645224571228,1,0,1,1
