Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62
0.9307149052619934,0.019369248300790787,-0.19901935756206512,0.08219172060489655,-1.0312354564666748,-0.6309400200843811,-0.3383866548538208,-0.5889754295349121,-0.37946972250938416,-0.3944864571094513,-0.5045671463012695,-0.003215536242350936,-0.35417088866233826,-0.5985895991325378,0.8516339659690857,0.15943270921707153,0.5015205144882202,0.13039030134677887,0.40795063972473145,0.1822260469198227,-0.5466374158859253,0.21250392496585846,3.346709854668006e-05,0.0900345891714096,0.7746886610984802,-0.41716280579566956,0.466571569442749,0.9539878368377686,-0.8993239998817444,1.9073103666305542,0.3336871564388275,0.37714269757270813,-1.154673457145691,1.3439756631851196,-0.1869717538356781,1.1071256399154663,-0.3837186098098755,1.250985860824585,0.797294557094574,-0.2532768249511719,0.47239354252815247,-0.12007773667573929,0.283500611782074,0.09093035012483597,0.7575927376747131,0.13754703104496002,0.9758638143539429,-0.04410563036799431,-0.3373282551765442,0.8810706734657288,-0.4108901023864746,0.38032299280166626,0.9154184460639954,-0.6912097334861755,1.0325827598571777,0.5644232034683228,0.7711936235427856,0.25895893573760986,0.9069165587425232,-0.34368085861206055,0.7819565534591675,-0.31940826773643494
-1.2969547510147095,0.009646592661738396,-0.18991273641586304,1.6580047607421875,0.1600823551416397,1.2769895792007446,1.665655493736267,-0.5889754295349121,-0.37946972250938416,1.8362953662872314,1.6931650638580322,0.14191706478595734,-0.6531826257705688,0.7362918853759766,0.6505361795425415,5.199337482452393,-0.14421291649341583,5.199337482452393,2.981358528137207,5.199337482452393,0.7922017574310303,5.199337482452393,2.2172279357910156,5.199337482452393,-1.1873306035995483,5.199337482452393,1.1541943550109863,-0.03801126405596733,1.8865444660186768,-0.819692075252533,0.6438828110694885,0.6558773517608643,1.5355275869369507,-0.3769932687282562,1.0673898458480835,-0.8020076155662537,1.372570276260376,-1.161510944366455,-0.1048605740070343,-0.16101834177970886,-0.35757091641426086,-1.2994539737701416,0.17302072048187256,5.199337482452393,-1.2178006172180176,-0.184744194149971,-0.1934930980205536,-1.2718764543533325,-0.46132588386535645,-0.8648446798324585,1.3716211318969727,-1.064720630645752,-1.259414553642273,-0.7248954772949219,-1.2334121465682983,-0.906156063079834,-1.1722577810287476,-1.236535668373108,-1.2611197233200073,-0.012782239355146885,0.9353030323982239,0.35544270277023315
0.20127302408218384,0.02555491030216217,-1.6869468688964844,0.8144996166229248,0.5755149722099304,0.17098641395568848,-0.3383866548538208,-0.5889754295349121,1.265742540359497,-0.216499924659729,-0.5045671463012695,-0.003215536242350936,0.1433272361755371,-0.08182594180107117,-0.7596082091331482,-0.8870852589607239,0.9924566149711609,-1.244877576828003,-0.41570213437080383,-0.5532683730125427,0.16233913600444794,-0.8129942417144775,-0.4280032217502594,0.058028191328048706,1.7543997764587402,-0.9971677660942078,1.325494408607483,-0.26480305194854736,0.4909086525440216,-0.43072882294654846,-0.18689261376857758,-0.17388790845870972,0.08199653774499893,-0.14447280764579773,-0.12968890368938446,0.47498947381973267,0.9192460179328918,-0.06023123115301132,0.9109339118003845,0.39590883255004883,-1.0512033700942993,0.38761693239212036,1.2632583379745483,0.05817006900906563,1.7589648962020874,0.2598896026611328,-0.02384166419506073,0.19417338073253632,0.642767608165741,0.3609607219696045,0.9404370188713074,-0.1436905860900879,0.32131898403167725,0.8233370780944824,0.029625404626131058,1.2345200777053833,-0.08056782931089401,0.5467862486839294,0.14566084742546082,-0.2049221396446228,-0.14680485427379608,-0.9198927879333496
1.5161131620407104,0.018721751868724823,0.3867127299308777,-0.8887569308280945,-1.0312354564666748,-0.6309400200843811,-0.3383866548538208,-0.5889754295349121,-0.37946972250938416,-0.16923311352729797,-0.5045671463012695,-0.003215536242350936,-0.7394207119941711,-0.5216391086578369,0.9830169677734375,0.13297991454601288,-0.6607102155685425,0.43072816729545593,0.0003485658089630306,-0.3457786738872528,-0.6915205717086792,-0.13722111284732819,-0.5162661075592041,1.489113211631775,-1.070947527885437,1.6546070575714111,0.4948139190673828,0.6004468202590942,-0.9813867211341858,1.2393776178359985,0.04819468781352043,-0.34443292021751404,-1.219660758972168,0.4307270348072052,-0.6529173254966736,5.16657829284668,-0.9504827260971069,5.199337482452393,1.89922297000885,0.2508455514907837,1.4812135696411133,0.7756533026695251,-0.5831881165504456,1.4899146556854248,-1.0874003171920776,0.779856264591217,1.8855986595153809,0.7929661273956299,-0.7857370376586914,5.199337482452393,-0.8983019590377808,0.8566216826438904,1.4724746942520142,-0.2364882230758667,2.327214479446411,-0.8385272026062012,1.570432424545288,0.5570111870765686,1.5658515691757202,1.2407423257827759,-0.8566625118255615,0.4443505108356476
-0.2422444373369217,-0.01518254354596138,0.473203182220459,-0.1938515305519104,1.2150979042053223,1.2924449443817139,1.295063853263855,1.4411545991897583,0.08553118258714676,1.418941855430603,-0.5045671463012695,0.10752911865711212,0.9134811162948608,1.3508715629577637,-0.8200027942657471,1.5602830648422241,0.028451019898056984,1.6433159112930298,1.3601115942001343,1.5079787969589233,0.8603712320327759,1.670577049255371,1.263662576675415,-0.13556694984436035,-0.965232789516449,0.48385921120643616,-0.4973583519458771,1.6128051280975342,0.6831490397453308,0.9718275666236877,2.431873083114624,1.7689868211746216,0.7835189700126648,1.4709148406982422,1.7376782894134521,-0.12990090250968933,-0.6982075572013855,0.05885642021894455,-0.24238698184490204,-3.432241201400757,-1.4178415536880493,-5.199337482452393,-4.397963047027588,0.012900878675282001,-0.9103703498840332,-1.1283714771270752,-1.2908180952072144,-1.8539432287216187,-1.5301358699798584,-0.06884042918682098,-0.401729553937912,-1.284873604774475,-0.06641045212745667,-0.46156662702560425,-0.14193199574947357,-0.5256488919258118,0.1788269430398941,-0.537510335445404,-0.18605183064937592,0.9004936814308167,0.28850486874580383,0.7864821553230286
-0.4961864948272705,0.05289175733923912,0.595117449760437,0.8291782736778259,0.8881909251213074,0.09594852477312088,-0.3383866548538208,1.1777749061584473,1.6455705165863037,-0.4350208044052124,-0.5045671463012695,-0.003215536242350936,-0.6436713337898254,-0.6677508354187012,0.2057880163192749,-0.5740299820899963,-1.438749074935913,-0.03540026769042015,-0.927392840385437,0.09853065013885498,-1.8825939893722534,0.3551886975765228,-0.38771817088127136,-0.0845833569765091,-0.7269648313522339,0.44712337851524353,-0.2720961570739746,1.6410057544708252,0.2180311232805252,1.3026938438415527,1.6132534742355347,0.9161272048950195,-0.6808251142501831,1.5147325992584229,0.08696108311414719,0.16174784302711487,-1.2285152673721313,0.7764914631843567,-0.2698620557785034,1.6970398426055908,0.9842639565467834,-0.03866218402981758,-1.400427222251892,-0.09405020624399185,-0.7407568097114563,5.199337482452393,-1.4516665935516357,0.13796107470989227,-0.5391996502876282,1.4353071451187134,-1.8282904624938965,0.9326930046081543,-0.625744640827179,1.1319646835327148,-0.6957350373268127,-0.7879409193992615,-0.21352019906044006,1.2347187995910645,-0.6152143478393555,-0.689926028251648,1.300252079963684,1.6309291124343872
-0.00029597466345876455,0.02328728698194027,-0.2409823089838028,0.28468969464302063,-0.8597071170806885,-0.18047156929969788,-0.3383866548538208,-0.5889754295349121,-0.37946972250938416,-0.2964228093624115,-0.45761173963546753,-0.003215536242350936,0.36865589022636414,0.07978691160678864,-1.2311264276504517,-0.35771673917770386,-0.8657537698745728,-0.09808649122714996,-0.5882562398910522,-0.4432491958141327,-1.3142269849777222,-0.1285555064678192,-0.7694883346557617,-0.07044041156768799,0.41000890731811523,-0.22865664958953857,0.02368392050266266,1.539435625076294,0.5868706703186035,0.9904763102531433,1.892737627029419,0.5758810043334961,0.2592252790927887,0.4812973737716675,0.355148583650589,0.22437191009521484,-0.25496426224708557,0.2937862277030945,0.1196514144539833,0.28230956196784973,0.6624080538749695,0.33827629685401917,-0.15814104676246643,-0.07699557393789291,0.406168133020401,0.5809170603752136,-0.3106382191181183,0.24517211318016052,0.5266894102096558,1.3546360731124878,-0.44116589426994324,0.02579299360513687,0.03524770215153694,0.8630210161209106,-0.14193199574947357,0.5632134675979614,0.060577813535928726,0.45692992210388184,-0.023827990517020226,-0.0009482844034209847,-0.9157109260559082,-1.2331337928771973
-0.8678517937660217,0.10100215673446655,0.7747874855995178,-0.06779468059539795,0.8238705992698669,-0.6309400200843811,-0.3383866548538208,0.8665130138397217,0.20595313608646393,0.24699731171131134,-0.3852689862251282,0.46069756150245667,0.1422533094882965,-0.23800702393054962,0.5808613896369934,-0.3202342689037323,0.4307286739349365,-0.4307298958301544,-0.2704307734966278,-0.022068561986088753,0.24142338335514069,-0.1347878873348236,0.0549318827688694,0.2082599252462387,0.9201484322547913,-0.42536622285842896,0.6488565802574158,-0.40832632780075073,-1.2140023708343506,0.10221020132303238,-0.8607084155082703,-0.16137729585170746,-0.7157956957817078,0.3701663613319397,-0.40752625465393066,-0.06571996212005615,-0.29387834668159485,-0.05545014142990112,-0.1002100333571434,0.590086042881012,-0.5088304281234741,0.08273081481456757,0.7471178770065308,0.217300146818161,0.8998298645019531,0.4418415129184723,0.2279164344072342,-0.038788605481386185,0.09243626147508621,-0.176029235124588,-0.3288836181163788,-1.6825628280639648,-0.7103684544563293,-1.5404504537582397,-0.5837787985801697,-0.7136111259460449,-0.8146180510520935,-1.3293178081512451,-0.7804240584373474,1.244156837463379,0.5042276382446289,1.2506275177001953
0.37212228775024414,0.004164275247603655,-0.026151616126298904,-0.45650026202201843,-0.5619019865989685,0.5332746505737305,0.9534053802490234,-0.5889754295349121,-0.37946972250938416,-0.3285612165927887,-0.22185146808624268,0.012864719144999981,0.7328981757164001,-0.0023329127579927444,1.3606038093566895,0.0034814816899597645,0.6958444714546204,-0.11721136420965195,0.13676564395427704,-1.0147238969802856,-0.7916451692581177,-0.8294236660003662,-1.022457480430603,0.7116149067878723,0.7561652064323425,0.1953197866678238,1.0142875909805298,0.477853387594223,0.21826477348804474,0.4248979389667511,0.5831167697906494,-0.4567691385746002,-0.0065780505537986755,-0.4307291507720947,-0.3407341539859772,1.2258857488632202,0.7899441123008728,0.7186080813407898,1.268088698387146,-0.21651476621627808,0.9606029987335205,1.0037380456924438,0.025624407455325127,0.7080702781677246,0.7501591444015503,0.018745362758636475,0.8735015392303467,0.5041643977165222,0.40811577439308167,1.0039758682250977,0.799519419670105,0.551577091217041,0.323503702878952,-0.5462313890457153,0.5918582081794739,-0.2264397293329239,0.6204466819763184,0.33880236744880676,0.3957120180130005,0.585844099521637,-0.9754845499992371,0.7706693410873413
-0.24481970071792603,0.05578016862273216,-0.3702232539653778,0.5163610577583313,-0.5976338982582092,0.5905467867851257,-0.3383866548538208,-0.5889754295349121,-0.37946972250938416,1.2317180633544922,2.3165335655212402,0.016982529312372208,1.1083428859710693,1.4161152839660645,-0.1693902164697647,0.7736971378326416,1.4245977401733398,0.03602825105190277,0.9833316802978516,0.8863285779953003,1.612567663192749,0.43072736263275146,1.0209234952926636,-0.15871527791023254,0.7438905835151672,-0.677587628364563,0.1268005222082138,1.617498517036438,0.31487807631492615,1.214255928993225,1.650655746459961,2.075532913208008,0.709205687046051,1.7878419160842896,2.090317726135254,0.903216540813446,-0.624132513999939,1.225176215171814,0.6304919719696045,0.3736920654773712,0.3456317186355591,-0.8094276189804077,0.9069318771362305,-0.18268536031246185,0.7403463125228882,0.22802545130252838,-0.1338418573141098,-0.7777966260910034,-0.11807174980640411,0.7374104857444763,-0.5161396265029907,0.7605753540992737,-0.32011082768440247,1.2359461784362793,-0.4122062027454376,0.37431615591049194,-0.16762739419937134,0.7823778986930847,-0.3075227737426758,0.26216307282447815,-0.6724507212638855,-0.6184561848640442
-1.3535407781600952,-0.004557069391012192,-0.8407346606254578,0.08182459324598312,-0.7490207552909851,0.6230211853981018,0.9863939881324768,-0.5889754295349121,-0.37946972250938416,0.42142125964164734,1.1064993143081665,0.45109936594963074,1.3017137050628662,0.9198605418205261,-1.1525578498840332,0.33631378412246704,-0.7810394763946533,0.7748845219612122,0.07246600091457367,0.7447189688682556,0.2797167897224426,0.8799784779548645,0.6508255004882812,-0.4307270348072052,-1.37811279296875,0.5120697617530823,-0.9056839942932129,-0.4723459482192993,0.7529405355453491,-0.7543461322784424,-0.2269022911787033,0.26729053258895874,0.8248825669288635,-0.3767247498035431,0.5398663878440857,-1.0059760808944702,-0.1982690989971161,-0.9450255036354065,-1.304169774055481,0.5620460510253906,0.8560346364974976,-0.728984534740448,-0.2285657823085785,-0.42994585633277893,-1.3878096342086792,-0.8320893049240112,-1.0110023021697998,-0.5578585267066956,0.9120237827301025,-1.037221074104309,-0.03197848051786423,-0.175039604306221,-1.349713921546936,-0.5961609482765198,-1.3005573749542236,0.7256675362586975,-1.5401326417922974,-0.5167321562767029,-1.3645788431167603,-1.2460477352142334,1.1341670751571655,1.4976717233657837
0.772718608379364,-0.0036932670045644045,0.5299879908561707,-0.5917203426361084,0.3721860349178314,0.4383378326892853,0.6850419044494629,0.7885705232620239,-0.37946972250938416,-0.10383538156747818,-0.5045671463012695,-0.003215536242350936,-0.7394207119941711,-0.5430635213851929,-1.1763874292373657,0.8445554971694946,1.0424587726593018,0.3337208032608032,0.9292190670967102,0.4306829273700714,0.4482446014881134,0.23942245543003082,0.46088629961013794,1.224239706993103,0.8663033843040466,0.5343581438064575,2.325923442840576,0.7684323787689209,-0.05624854564666748,0.7661466002464294,0.6199617385864258,0.2871374487876892,-0.3369341492652893,0.8157332539558411,-0.05942411348223686,1.2220265865325928,0.6440585851669312,0.7832387089729309,1.2028967142105103,-0.041472017765045166,0.6313878297805786,-0.08806103467941284,0.05406119301915169,1.223004698753357,0.856820285320282,0.3632809519767761,1.081875205039978,0.007258240599185228,-0.5402873158454895,0.9650712609291077,0.6603941917419434,0.05220099538564682,0.8066463470458984,0.33671727776527405,0.6838761568069458,1.097472906112671,0.417991578578949,0.5059170126914978,0.7192981839179993,-1.0671507120132446,-1.0581775903701782,-0.7934682965278625
