Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17
1.3776746988296509,0.42147204279899597,-1.390799641609192,4.399540424346924,-1.2375223636627197,-1.379314661026001,-1.4526602029800415,-1.2210125923156738,-0.693827748298645,1.0304336547851562,-0.59195476770401,0.5003780722618103,1.5931925773620605,0.05919646471738815,0,0,3
0.009481340646743774,-0.2582932412624359,1.4438470602035522,-1.5406039953231812,0.08772191405296326,0.12059272080659866,0.1007138341665268,0.0048242113552987576,0.5461669564247131,-1.410439133644104,1.423255443572998,0.841212809085846,0.25334376096725464,0.05134105309844017,2,1,0
-0.984793484210968,-1.672682523727417,1.0841665267944336,-1.865267038345337,1.359971046447754,1.4151569604873657,1.393132209777832,1.3648874759674072,1.2408888339996338,-1.2326149940490723,0.02717907726764679,-0.7350824475288391,-0.13971632719039917,-0.07058135420084,2,1,0
0.5261901617050171,2.260019540786743,-1.0270119905471802,1.250066876411438,-1.2883226871490479,-1.3915213346481323,-1.1274652481079102,-1.2920137643814087,1.2677361965179443,0.5712475180625916,-0.9843012094497681,-0.259456068277359,1.5931925773620605,0.3368327021598816,1,0,2
0.13993683457374573,0.33427831530570984,-1.2144235372543335,0.7789188623428345,-1.1085987091064453,-1.2134625911712646,-1.2623474597930908,-0.8199332356452942,-0.09283914417028427,1.4513531923294067,-0.13782939314842224,-1.6155391931533813,0.19620859622955322,0.12840035557746887,2,0,0
0.19173765182495117,-0.2582932412624359,-0.5004010796546936,-0.24981512129306793,0.22798098623752594,0.14968392252922058,0.1948912888765335,0.14903834462165833,0.5461669564247131,0.025915848091244698,0.20552784204483032,-1.2338248491287231,1.914448618888855,-0.02354172058403492,2,0,2
-0.6710958480834961,-0.9231567978858948,-0.18182532489299774,-0.6448097825050354,0.3326844573020935,0.3725232779979706,0.32393068075180054,0.2547498047351837,0.09314585477113724,-0.12775222957134247,-1.2188142538070679,-0.7605323195457458,1.3829798698425293,-0.0665002167224884,2,1,3
0.691796064376831,1.4419020414352417,-1.3087035417556763,0.8585771322250366,-0.6918184161186218,-0.8216909766197205,-0.7117138504981995,-0.4308650493621826,-0.693827748298645,-0.13671843707561493,0.049468401819467545,0.6672832369804382,0.8110336065292358,0.1924724131822586,0,0,0
-0.05829690396785736,-0.384309858083725,-0.9040868878364563,-0.16934026777744293,0.4315551817417145,0.43612363934516907,0.44087228178977966,0.34136226773262024,0.1398494690656662,0.8405361771583557,0.008615194819867611,-1.2987757921218872,-0.027859734371304512,0.024018239229917526,2,1,2
1.2338342666625977,0.9115888476371765,-1.5039607286453247,4.399540424346924,-1.6148831844329834,-2.2255587577819824,-2.041217088699341,-2.1020755767822266,-0.693827748298645,2.015751361846924,-0.4744856059551239,0.12517739832401276,1.2206337451934814,0.10631304234266281,0,1,2
-0.8951091170310974,0.29165709018707275,0.5880275964736938,-0.23220057785511017,-0.37419846653938293,-0.2685328423976898,-0.27363330125808716,-0.5063318014144897,-1.2761043310165405,-0.19762513041496277,0.8228158950805664,-0.1800495684146881,-0.6920791864395142,0.061045873910188675,2,0,1
-0.6467049717903137,-0.5957924723625183,-0.6505805253982544,-0.36832913756370544,0.3024458885192871,0.23017138242721558,0.22508227825164795,0.3107892870903015,0.1398494690656662,0.277418851852417,1.6626286506652832,0.6633829474449158,-0.5566331744194031,0.027987973764538765,2,0,1
-1.1284540891647339,0.17174267768859863,-0.7354193925857544,-0.4661153256893158,0.03956200182437897,-0.007943140342831612,0.033668432384729385,-0.14770954847335815,0.8297169804573059,0.25747939944267273,-1.8246454000473022,-0.15646909177303314,-1.405036211013794,0.11172269284725189,2,1,1
0.22192756831645966,-0.23363663256168365,0.907646656036377,-0.047265589237213135,0.026448067277669907,0.08542921394109726,0.015084372833371162,0.01834592968225479,0.5461669564247131,-0.16703172028064728,0.8984139561653137,-0.1314527541399002,0.669144332408905,-0.021401677280664444,2,1,1
0.27454227209091187,0.07562369108200073,0.4699936509132385,0.6695489883422852,0.40970325469970703,0.46308058500289917,0.46573129296302795,0.45211538672447205,-1.2761043310165405,0.15774665772914886,-1.1412452459335327,1.2207571268081665,-0.19621606171131134,0.04593450203537941,2,1,3
-0.9909479022026062,-0.5268558263778687,1.253334879875183,-0.7342492341995239,0.26651886105537415,0.338846355676651,0.2656638026237488,0.35015514492988586,0.21057207882404327,-0.609513521194458,-0.45361244678497314,-1.1665263175964355,1.1007508039474487,0.027887234464287758,2,0,3
-0.8056105971336365,-0.2091217339038849,-0.4126231074333191,-0.6191660761833191,0.16349585354328156,0.15928123891353607,0.16155152022838593,0.08266245573759079,0.7875930666923523,-0.14594465494155884,0.3558320105075836,1.2210193872451782,0.6064440011978149,0.02456836774945259,2,1,0
-1.2970467805862427,-0.814667820930481,1.5120245218276978,-0.31391769647598267,0.5257516503334045,0.5517826676368713,0.5078216195106506,0.47135278582572937,1.2135236263275146,-1.4507931470870972,-0.3754398226737976,-1.1248449087142944,0.669144332408905,-0.0654042586684227,2,0,2
1.0835570096969604,0.3504151999950409,-1.2846674919128418,0.7566884756088257,-0.39290791749954224,-0.3557920455932617,-0.40945708751678467,-0.3869885504245758,-0.693827748298645,0.8474674820899963,0.6456832885742188,-0.7824884653091431,0.48757195472717285,0.004379123914986849,0,0,1
-0.4190109074115753,-0.7432101368904114,0.8033417463302612,-5.199337482452393,0.7663952708244324,0.8685600161552429,0.8526055216789246,0.7621786594390869,0.3929891884326935,-1.2058000564575195,-0.12659546732902527,0.1551418900489807,-0.4927017092704773,0.001970974262803793,2,0,1
-1.1702674627304077,-1.5491225719451904,0.5535335540771484,-1.3561408519744873,1.275652289390564,1.270194411277771,1.2777682542800903,1.3541160821914673,0.7875930666923523,-0.2165422886610031,0.6578171253204346,0.7697385549545288,4.444211483001709,-0.07356107980012894,2,0,2
0.25785115361213684,0.07562369108200073,-0.995727002620697,-0.22517521679401398,0.23093271255493164,0.23666828870773315,0.235190287232399,0.1910574585199356,-1.2761043310165405,-0.015194721519947052,0.3558320105075836,-0.291652649641037,-0.6920791864395142,0.07694859802722931,2,0,1
-0.9793394804000854,-0.3929089605808258,1.5179414749145508,-0.5066397190093994,0.043934617191553116,0.07763103395700455,0.06342978775501251,-0.13075459003448486,0.43084654211997986,-1.2908833026885986,-1.0967413187026978,0.2107294201850891,-0.19621606171131134,-0.031624581664800644,2,1,0
-0.3837069571018219,-0.384309858083725,-0.3260895013809204,-0.4126497209072113,0.32661330699920654,0.348907470703125,0.4260576069355011,0.43061915040016174,0.1398494690656662,0.42516350746154785,-0.4690207839012146,0.7684701085090637,-0.430724561214447,-0.04074753075838089,2,1,2
-0.05599093437194824,0.14093102514743805,-1.034101963043213,-0.047265589237213135,0.24276018142700195,0.28573521971702576,0.2724682688713074,0.3107892870903015,0.21057207882404327,0.009248106740415096,-0.5450198650360107,-0.34601643681526184,1.5931925773620605,0.05935331806540489,2,0,3
-0.04778304696083069,0.6158062815666199,-1.055690050125122,0.8314403891563416,-0.8917516469955444,-0.9064875245094299,-1.227694034576416,-1.255721926689148,-1.3998504877090454,0.7675910592079163,-1.2064052820205688,1.220342755317688,-0.430724561214447,0.06693977862596512,2,1,2
-0.1588357836008072,-0.35018840432167053,0.36816325783729553,-1.6291471719741821,0.6829894185066223,0.6784230470657349,0.7283344864845276,0.7887471318244934,-0.2533538043498993,-1.1170768737792969,0.03460695594549179,1.2210955619812012,0.3703603148460388,-0.03522699698805809,2,0,2
-1.704473853111267,-2.470237970352173,-0.016871953383088112,-1.0680567026138306,1.6547240018844604,1.6776771545410156,1.6995201110839844,1.6389355659484863,0.28236445784568787,0.17586171627044678,0.21402181684970856,-1.3949767351150513,0.027850914746522903,-0.14486882090568542,2,1,2
-1.5405521392822266,-0.1443169265985489,0.523283064365387,-0.4014967381954193,1.003049612045288,1.0336785316467285,1.035329818725586,0.8882725238800049,0.9421632885932922,-0.3197494447231293,-0.2869170010089874,-0.7739904522895813,0.0836482048034668,0.06591048836708069,2,1,3
-0.2250024378299713,-0.2997470796108246,-0.5361716747283936,-1.1266769170761108,0.28144410252571106,0.2399204820394516,0.24870546162128448,0.17841963469982147,-0.13958740234375,-0.14360573887825012,0.15169811248779297,-1.2372981309890747,-1.750614881515503,-0.007470926735550165,2,1,3
-0.23825794458389282,-0.6955403089523315,-0.5361716747283936,0.587222695350647,1.1611965894699097,1.2196022272109985,1.218652606010437,1.2218950986862183,-0.2822437286376953,0.39229637384414673,-0.8357651829719543,1.2193500995635986,0.546042799949646,-0.0955316424369812,2,0,3
-1.2614712715148926,-1.5719599723815918,1.2676938772201538,-0.8073139786720276,1.3076143264770508,1.308114767074585,1.2793916463851929,1.2746912240982056,4.107166290283203,-0.6815890669822693,1.466211199760437,0.8012159466743469,0.25334376096725464,-0.07240661233663559,2,0,0
0.8098424077033997,0.6705977320671082,-1.4730488061904907,4.399540424346924,-1.6290957927703857,-1.8067057132720947,-1.564681887626648,-1.5316944122314453,-0.693827748298645,-1.5951746702194214,1.1102592945098877,0.2107294201850891,0.1397075057029724,0.11838356405496597,0,0,3
0.0846739262342453,0.14093102514743805,-0.5217833518981934,-0.07529481500387192,0.022077826783061028,-0.03126530349254608,-0.022074688225984573,-0.07298469543457031,0.21057207882404327,-0.16233959794044495,1.4034265279769897,-0.7620998620986938,0.7345938682556152,0.06758204102516174,2,1,2
0.5771032571792603,0.14093102514743805,-1.4716339111328125,-0.8245390057563782,-0.3804199993610382,-0.3929257392883301,-0.36118510365486145,-0.19446654617786407,0.21057207882404327,0.13632363080978394,-0.29006409645080566,-0.775245726108551,-0.6920791864395142,0.06232813000679016,2,0,3
1.5521804094314575,1.0772480964660645,-1.7316772937774658,4.399540424346924,-1.3241276741027832,-1.236446738243103,-1.1274652481079102,-1.255721926689148,-0.693827748298645,2.4687585830688477,-1.0439951419830322,-0.4466409683227539,0.0836482048034668,0.18570798635482788,0,1,3
1.2253329753875732,1.3206735849380493,0.45833611488342285,4.399540424346924,-0.671760082244873,-0.8216909766197205,-0.7213470935821533,-1.050981879234314,-0.693827748298645,0.9108796119689941,-0.6007158756256104,0.468747615814209,-1.750614881515503,0.16230295598506927,0,0,3
1.309229850769043,0.8577929139137268,-2.1102793216705322,4.399540424346924,-1.6436452865600586,-2.1259853839874268,-1.75392484664917,-3.7607736587524414,-0.693827748298645,1.2805006504058838,0.34148308634757996,0.42458269000053406,0.8991628885269165,0.11426233500242233,0,1,3
-1.2899904251098633,-1.426558256149292,0.6347174644470215,-1.3425098657608032,0.6039876937866211,0.6601340770721436,0.6647953987121582,0.601199209690094,-0.13958740234375,-1.240403175354004,0.29775646328926086,-0.1305251568555832,-0.08365704864263535,-0.09286480396986008,2,0,3
1.2039859294891357,1.1292383670806885,-1.2459497451782227,4.399540424346924,-1.155390977859497,-1.1627925634384155,-1.33661687374115,-1.6613019704818726,-0.693827748298645,1.290698528289795,0.17380106449127197,-0.7904080152511597,0.4307229220867157,0.10294270515441895,0,1,3
-0.9957906603813171,-0.5268558263778687,0.6168936491012573,-0.43127626180648804,0.12286945432424545,0.02314845100045204,0.1156640350818634,0.03863571956753731,0.21057207882404327,-0.28582563996315,-0.6203526854515076,1.221303105354309,-1.405036211013794,-0.03511689230799675,2,0,2
1.234225869178772,1.3206735849380493,0.6334378123283386,0.6865541934967041,-0.8206033706665039,-0.651545524597168,-0.7840858697891235,-0.36843323707580566,-0.693827748298645,1.2777777910232544,1.448111891746521,-0.42392200231552124,0.4307229220867157,0.2627711296081543,0,0,1
-0.5842059254646301,-0.3929089605808258,0.5510953068733215,0.7789188623428345,-0.13561926782131195,-0.12485229223966599,-0.1751164346933365,-0.09333635121583939,0.43084654211997986,-0.9266107082366943,-0.27906134724617004,0.7944046854972839,4.444211483001709,-0.037527814507484436,2,1,0
-1.42027747631073,-0.6494011282920837,0.3661101758480072,-0.4201134145259857,0.9149439930915833,0.8938431143760681,0.9201731085777283,0.9483134746551514,0.09314585477113724,-1.0724951028823853,-0.34884530305862427,0.7821723818778992,0.8991628885269165,-0.02976927161216736,2,1,2
-0.10570603609085083,-0.7432101368904114,-1.2233860492706299,-0.35918885469436646,0.8768582940101624,0.9262740015983582,0.9415847659111023,0.9656071662902832,0.3929891884326935,0.6268473267555237,-1.113172173500061,0.13816635310649872,0.3703603148460388,0.01249296497553587,2,0,1
0.4759739637374878,2.260019540786743,-0.2155420333147049,1.0210274457931519,-1.4115879535675049,-1.2134625911712646,-1.077568769454956,-1.3702032566070557,1.2677361965179443,0.34230899810791016,-1.695198893547058,-0.203730508685112,-0.25334978103637695,0.32765814661979675,1,0,3
0.47316041588783264,0.6158062815666199,-1.4502995014190674,4.399540424346924,-1.4325557947158813,-1.4425548315048218,-1.3464319705963135,-1.7291158437728882,-1.3998504877090454,1.970715045928955,1.3253692388534546,-0.39582568407058716,0.25334376096725464,0.061461105942726135,2,1,2
0.16084647178649902,-0.23363663256168365,0.7630435228347778,-0.2781628966331482,0.14022833108901978,0.14968392252922058,0.22508227825164795,0.19949942827224731,0.5461669564247131,-0.39375999569892883,1.2603965997695923,0.16081847250461578,-0.37036341428756714,-0.04622622951865196,2,1,3
0.4328041076660156,0.4753974378108978,0.9737532138824463,1.037150263786316,-1.0216439962387085,-0.8693814277648926,-1.0938986539840698,-0.7318146824836731,1.2677361965179443,-1.2622184753417969,0.17380106449127197,0.1899956464767456,1.3829798698425293,0.05031629651784897,1,1,2
0.679338276386261,0.3289189636707306,0.3805091381072998,-0.12309255450963974,-0.13561926782131195,-0.14117909967899323,-0.12270288169384003,-0.0458945669233799,-0.693827748298645,0.38045069575309753,0.3010149896144867,1.2210193872451782,0.027850914746522903,0.12792296707630157,0,1,1
0.4377344846725464,0.4753974378108978,0.01946578361093998,0.5241395831108093,-1.221280813217163,-1.2134625911712646,-1.1623528003692627,-0.6253978610038757,1.2677361965179443,-0.9800153374671936,0.2879985272884369,-0.13261273503303528,-1.1811201572418213,0.02401270903646946,1,1,0
1.2521122694015503,0.6705977320671082,-5.199337482452393,4.399540424346924,-1.5482909679412842,-1.355499505996704,-1.5380903482437134,-1.141637921333313,-0.693827748298645,0.23199130594730377,1.3092195987701416,-0.7533447742462158,-1.0225576162338257,0.05999511852860451,0,0,0
0.4566040635108948,0.4753974378108978,1.3543691635131836,0.40611621737480164,-0.797798216342926,-0.7258907556533813,-0.796463131904602,-0.9369303584098816,1.2677361965179443,-4.406436443328857,1.759528636932373,-0.6719632744789124,-0.19621606171131134,0.04205947369337082,1,1,2
1.2561699151992798,0.42147204279899597,0.6696776151657104,4.399540424346924,-1.5114178657531738,-1.3324291706085205,-1.3975752592086792,-1.264639139175415,-0.693827748298645,1.1561696529388428,1.0586644411087036,0.5325216054916382,0.31131866574287415,0.05289789289236069,0,0,2
0.7923393845558167,1.2260963916778564,-0.5122517347335815,0.2835958003997803,-0.3679913878440857,-0.3780100643634796,-0.26036444306373596,-0.15936453640460968,-0.693827748298645,0.92568039894104,-0.3568773865699768,1.2031360864639282,-0.430724561214447,0.1311246156692505,0,0,3
0.18587838113307953,0.7897012233734131,1.9448860883712769,0.440629780292511,-0.4307597279548645,-0.5893382430076599,-0.5480310916900635,-0.4119392931461334,2.0635592937469482,-0.8619903922080994,1.382776141166687,1.222418189048767,-1.0225576162338257,0.053165558725595474,2,1,3
0.198968306183815,0.6158062815666199,0.17674745619297028,1.1773368120193481,-0.7432363629341125,-0.5633742213249207,-0.6097185611724854,-0.7429055571556091,-1.3998504877090454,0.7354921102523804,-0.04584513604640961,-0.7689806818962097,-0.08365704864263535,0.1557147204875946,2,1,3
-0.2766006886959076,-0.5957924723625183,0.0012962528271600604,-1.566266417503357,0.40657851099967957,0.46851199865341187,0.46573129296302795,0.4215494394302368,0.1398494690656662,-0.6887494921684265,-0.6026688814163208,-1.2181148529052734,-0.8862568736076355,-0.05239953100681305,2,0,3
-0.9933663606643677,-0.1685333251953125,-0.49097076058387756,-0.6522142291069031,0.5003946423530579,0.5432910323143005,0.5683205723762512,0.5653256177902222,-0.693827748298645,-0.18937142193317413,-0.7161340713500977,-0.7661710977554321,-0.6229264140129089,-0.013671809807419777,2,0,0
1.2657514810562134,0.9301155805587769,0.6592355370521545,0.5792136192321777,-1.4115879535675049,-1.8067057132720947,-1.8126237392425537,-1.5061445236206055,-0.693827748298645,1.2766135931015015,0.9200775027275085,1.2089955806732178,-0.7647151947021484,0.19778434932231903,0,1,2
-1.897912621498108,-0.9624747037887573,0.6411321759223938,-1.1502842903137207,1.5115453004837036,1.4915454387664795,1.4795838594436646,1.4553614854812622,0.6692715883255005,-0.8403447866439819,-0.7643640041351318,0.15017922222614288,0.3703603148460388,-0.0026640738360583782,2,1,2
-0.7286130785942078,-1.426558256149292,1.2210373878479004,-1.234363317489624,0.5658864378929138,0.6390719413757324,0.6772822737693787,0.6431710720062256,-0.13958740234375,-1.504814624786377,0.13024459779262543,-1.1610345840454102,-0.08365704864263535,-0.01581505872309208,2,1,2
-0.9075612425804138,-0.8305797576904297,-0.7083643674850464,-0.5289384722709656,1.4013690948486328,1.4230209589004517,1.4360219240188599,1.4115718603134155,0.04659947380423546,0.13968849182128906,-1.0388787984848022,0.13306085765361786,0.4307229220867157,-0.04625143110752106,2,0,3
0.2335207164287567,0.7897012233734131,0.8711808323860168,4.399540424346924,-0.7643587589263916,-0.798535168170929,-0.6097185611724854,-0.9065225124359131,2.0635592937469482,-0.616346001625061,-0.29794472455978394,-0.7317049503326416,0.0836482048034668,0.09612984210252762,2,1,3
0.7737934589385986,0.3504151999950409,-0.44905751943588257,0.6780269742012024,-0.37419846653938293,-0.44674354791641235,-0.2142663300037384,-0.23572729527950287,-0.693827748298645,1.1680909395217896,0.9232081770896912,0.1374698132276535,-1.750614881515503,0.011915016919374466,0,0,1
-1.480828046798706,-0.5523970127105713,1.2344601154327393,-0.37566348910331726,0.5399851202964783,0.6065335869789124,0.5566424131393433,0.6431710720062256,0.43084654211997986,-1.3839747905731201,-0.2618385851383209,5.090230941772461,-0.027859734371304512,-0.031079726293683052,2,0,2
0.8756140470504761,0.009212248027324677,1.1083710193634033,-0.0668807104229927,0.14022833108901978,0.132345050573349,0.044824011623859406,0.0487859882414341,-0.693827748298645,-0.5914306044578552,-1.75223708152771,-0.7474367022514343,-0.5566331744194031,0.08248690515756607,0,0,0
-0.19915880262851715,-0.35018840432167053,0.25730302929878235,-0.4947369396686554,0.4892285168170929,0.47123292088508606,0.49933356046676636,0.43061915040016174,-0.2533538043498993,-0.6232073903083801,-0.1079065352678299,0.7600321769714355,0.0836482048034668,-0.020613009110093117,2,1,0
-1.5284855365753174,-0.42760568857192993,0.7216787338256836,-0.4594368040561676,0.8499402403831482,0.8377162218093872,0.807815432548523,0.7739021182060242,0.4876953065395355,-0.5536279082298279,0.5875309109687805,1.2210575342178345,0.8110336065292358,-0.012125845067203045,2,1,1
-0.22734107077121735,-0.384309858083725,-0.5506718754768372,0.4857620596885681,0.21031133830547333,0.23017138242721558,0.22171808779239655,0.3766999840736389,0.1398494690656662,0.7741250395774841,0.06062212213873863,-0.19845795631408691,-0.13971632719039917,-0.041569363325834274,2,1,2
0.23887759447097778,0.07562369108200073,-0.8579936623573303,0.38460490107536316,0.5144411325454712,0.5292247533798218,0.4712943434715271,0.5202404856681824,-1.2761043310165405,0.44482797384262085,1.1411172151565552,-0.33506545424461365,1.914448618888855,-0.015166779980063438,2,0,0
-0.044054556638002396,0.14093102514743805,-0.4066318869590759,0.3888925611972809,-0.15771041810512543,-0.12485229223966599,-0.0704345703125,-0.20621852576732635,0.21057207882404327,0.03369653970003128,-0.766071617603302,0.13816635310649872,-0.7647151947021484,0.038243237882852554,2,1,2
-1.0358285903930664,-0.7335437536239624,-0.4226425886154175,-0.657791256904602,0.4253878891468048,0.4066280126571655,0.4045960605144501,0.5079062581062317,0.17510126531124115,0.1661006361246109,-1.167303442955017,-0.7552160024642944,0.669144332408905,-0.01855490915477276,2,1,3
-0.06151394546031952,0.6158062815666199,-0.7935047149658203,1.1773368120193481,-1.171562671661377,-1.3324291706085205,-1.227694034576416,-1.2210125923156738,-1.3998504877090454,1.1680909395217896,0.08046934753656387,0.4281640946865082,0.027850914746522903,0.09061290323734283,2,0,3
1.4640684127807617,0.9811592102050781,-0.06779288500547409,-0.019273385405540466,-0.9164884686470032,-0.9983639717102051,-0.8089638948440552,-1.0861741304397583,-0.693827748298645,0.4041973650455475,-0.2136995792388916,-0.7916795015335083,0.19620859622955322,0.15561233460903168,0,0,0
0.8032447695732117,1.2260963916778564,0.7284860610961914,0.3717835247516632,-0.21668362617492676,-0.31914255023002625,-0.36118510365486145,-0.22390057146549225,-0.693827748298645,0.6574884653091431,0.8816844820976257,-0.34053584933280945,-0.5566331744194031,0.10501238703727722,0,1,3
-0.1259157359600067,-1.0459532737731934,-1.2264262437820435,-0.08090696483850479,1.4163466691970825,1.378947138786316,1.395026445388794,1.4351155757904053,-0.09283914417028427,0.12064042687416077,-0.8024829626083374,-0.30786293745040894,0.19620859622955322,-0.07269609719514847,2,0,2
0.9432201981544495,0.6705977320671082,1.0547760725021362,1.0535471439361572,-1.7392549514770508,-5.199337482452393,-2.414583683013916,-1.469569444656372,-0.693827748298645,-1.7008315324783325,1.399248719215393,-0.07942157983779907,0.4307229220867157,0.09011394530534744,0,1,2
