Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11
-0.041790977120399475,-0.0865446925163269,-0.783500611782074,0.622930109500885,-0.6744922995567322,1,0,3,0,1,0
-1.5010812282562256,-0.8416264653205872,-0.03133825212717056,-0.674493670463562,-0.12564797699451447,2,0,3,0,0,0
-0.3853185474872589,-0.0865446925163269,1.0234326124191284,-0.9646819829940796,0.38531073927879333,0,0,3,0,0,2
-0.48877573013305664,0.1891159564256668,-0.18911823630332947,0.3853173553943634,-1.036443829536438,0,0,1,0,1,0
0.18911808729171753,0.41864827275276184,0.7336568832397461,-0.25335079431533813,0.7554221153259277,1,1,1,0,0,2
1.5341224670410156,0.12566016614437103,0.3789004981517792,0.18912751972675323,0.6744998693466187,1,1,1,0,0,1
-0.20189519226551056,1.1503450870513916,0.6598565578460693,1.7060437202453613,0.9674295783042908,1,0,3,0,1,0
0.5607017278671265,-0.25333651900291443,0.8322584629058838,0.622930109500885,0.1891196072101593,2,1,1,0,1,1
-0.4192948341369629,-1.1503450870513916,0.10043362528085709,-0.9646819829940796,-1.036443829536438,0,1,4,0,1,1
0.10043302178382874,-0.524407148361206,-0.2921793758869171,-0.674493670463562,-1.5929179191589355,0,0,3,0,0,0
0.5243968963623047,-1.3829890489578247,-1.5010865926742554,-0.25335079431533813,-0.33977827429771423,1,0,0,0,0,2
1.0364370346069336,0.6744895577430725,-0.12566114962100983,0.12567071616649628,0.7554221153259277,0,0,3,0,0,1
0.3054814338684082,-0.0865446925163269,-0.3712543547153473,0.5244014859199524,0.253352552652359,2,1,0,0,1,4
-0.6151400804519653,0.2533433139324188,0.8843157887458801,0.12567071616649628,0.7554221153259277,2,1,0,0,1,5
-1.026270866394043,0.12566016614437103,1.672791600227356,0.12567071616649628,0.12566062808036804,0,1,3,0,1,5
-0.17637565732002258,-0.17062439024448395,0.5610457062721252,0.2533649206161499,-1.036443829536438,0,1,4,0,0,3
0.07526904344558716,-0.524407148361206,0.8416212797164917,-1.2815465927124023,0.38531073927879333,1,0,1,0,0,0
0.02506798692047596,1.1503450870513916,-3.735167126706074e-07,1.684941291809082,0.38531073927879333,0,1,3,0,0,1
-0.5691838264465332,0.597760021686554,0.9286863207817078,-0.12566445767879486,-0.6744922995567322,2,0,3,0,1,0
1.5341224670410156,1.2133349180221558,-0.8416217565536499,1.5341243743896484,-0.12564797699451447,0,1,1,0,1,2
-0.22754690051078796,1.7688268423080444,-0.5244002342224121,-1.2815465927124023,0.7554221153259277,0,0,3,1,1,0
-0.7063022255897522,-1.1503450870513916,-1.7637280225753784,-1.4791262401558924e-05,-1.5929179191589355,0,0,4,0,1,0
-1.281545877456665,0.1891159564256668,0.45726314187049866,-0.5243967771530151,-0.33977827429771423,1,0,2,0,1,0
-0.041790977120399475,0.30883222818374634,-0.4186498820781708,1.1107871532440186,-0.18912029266357422,1,0,0,0,0,0
4.591024875640869,1.8696084022521973,-1.7012882232666016,2.05374813079834,1.7590371370315552,0,0,2,1,1,0
-0.5243998765945435,0.4708656370639801,-1.0364325046539307,1.5341243743896484,-0.6744922995567322,2,1,1,0,0,1
-0.45376139879226685,-1.0364348888397217,-0.3712543547153473,-1.7967528104782104,-1.5929179191589355,1,1,3,0,0,3
-0.25335249304771423,-0.9345928430557251,0.5886816382408142,-0.674493670463562,-0.841625452041626,0,1,3,0,0,3
0.7388481497764587,1.3407518863677979,0.4773772954940796,1.28155517578125,0.8416236042976379,2,0,1,0,0,0
-0.8416242599487305,0.2533433139324188,0.36064183712005615,0.06270776689052582,-0.33977827429771423,1,1,3,0,0,1
-0.3853185474872589,-1.3829890489578247,-0.727913498878479,-0.674493670463562,-1.5929179191589355,0,1,3,0,0,2
0.07526904344558716,0.8416131734848022,-0.4186498820781708,0.5729702711105347,0.5729708075523376,1,1,0,0,1,3
0.2533473074436188,-0.9345928430557251,-0.5244002342224121,-0.5243967771530151,0.4307255446910858,2,0,0,0,1,3
-0.1256624311208725,-0.6744723320007324,-0.3314577639102936,0.3853173553943634,1.3446601769828703e-05,0,1,2,0,1,2
-2.1280243396759033,-0.9345928430557251,-0.09413740038871765,-0.674493670463562,0.12566062808036804,1,1,1,0,1,5
0.7063034772872925,1.1503450870513916,-0.4708664119243622,1.1918268203735352,0.38531073927879333,1,1,1,0,0,2
-1.1026532649993896,-1.0364348888397217,-0.6356570720672607,-0.12566445767879486,-0.5243959426879883,0,0,0,0,1,5
