Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
-1.4269917011260986,-0.8844168186187744,1.0561352968215942,-0.6920721530914307,-1.8339147567749023,0.7797151803970337,-0.6477417349815369,-0.6229427456855774
0.6229876279830933,0.12666091322898865,-0.4307211935520172,1.2815595865249634,0.15924780070781708,1.0364327430725098,0.9029620289802551,0.7279136180877686
1.6448974609375,0.6229259371757507,0.253344863653183,-0.6229205131530762,-0.4731880724430084,0.5942063331604004,0.4664442837238312,1.273989200592041
0.25335240364074707,0.1437286138534546,-0.4307211935520172,0.01873176358640194,0.15924780070781708,0.443869024515152,0.017669156193733215,-4.033980530948611e-06
-0.2616266906261444,0.5350828170776367,-0.25334253907203674,0.01873176358640194,0.15924780070781708,-0.43074947595596313,0.42285677790641785,-0.8416193723678589
-0.7737674713134766,0.513777494430542,1.833915114402771,-0.4307439923286438,-0.5037339925765991,0.0769265666604042,-0.7304936647415161,1.036427617073059
-1.4269917011260986,-1.7396087646484375,0.08345180004835129,0.01873176358640194,0.15924780070781708,-1.744208812713623,-0.16554419696331024,-0.4307412803173065
-0.2616266906261444,-0.9288986325263977,-0.4307211935520172,-1.1918177604675293,-1.143728256225586,-0.8957664966583252,0.4786255955696106,-1.6218605041503906
-1.4269917011260986,0.49270305037498474,0.5729643106460571,0.01873176358640194,0.15924780070781708,-0.0033430554904043674,0.014172744937241077,-1.6218605041503906
-0.2616266906261444,-1.226528286933899,0.253344863653183,-1.1107702255249023,-1.5409319400787354,-0.4193078875541687,-0.7636697888374329,-1.1107715368270874
0.43073177337646484,1.2776848077774048,0.43072277307510376,0.01873176358640194,0.15924780070781708,1.5580568313598633,-0.17269565165042877,-0.25334376096725464
0.43073177337646484,-1.226528286933899,-0.5244008898735046,-0.9674173593521118,-2.2679333686828613,-1.1495187282562256,-0.16554419696331024,0.08364880830049515
1.2816016674041748,-0.43072497844696045,-1.5475167036056519,0.01873176358640194,0.15924780070781708,-0.1735246330499649,-0.03128092736005783,0.8416074514389038
-1.4269917011260986,-0.4614925980567932,1.5010873079299927,0.01873176358640194,0.15924780070781708,-0.35177889466285706,-1.0279055833816528,1.1107664108276367
-1.4269917011260986,0.2533490061759949,-0.4307211935520172,0.01873176358640194,0.15924780070781708,-1.0937250852584839,-0.9430802464485168,-1.6218605041503906
-1.4269917011260986,0.010443867184221745,-0.6229342818260193,-0.841612696647644,-0.9694762229919434,0.00845861155539751,1.869384527206421,-1.6218605041503906
-0.2616266906261444,-0.8844168186187744,-1.5123913288116455,-1.5689265727996826,-0.9818904399871826,-0.8819841742515564,0.9495406150817871,-1.1107715368270874
-1.4269917011260986,-0.5566339492797852,0.340691477060318,-0.841612696647644,0.15924780070781708,0.00845861155539751,0.5125002861022949,-1.6218605041503906
-1.4269917011260986,1.254875898361206,0.43072277307510376,1.5010864734649658,1.5186374187469482,1.6119927167892456,-0.5584251880645752,-0.34069734811782837
0.43073177337646484,1.2776848077774048,-0.08330382406711578,-1.1107702255249023,1.0013314485549927,-0.923855185508728,0.5596699714660645,1.3205031156539917
0.43073177337646484,-0.34069401025772095,-0.08330382406711578,1.5010864734649658,-1.1582398414611816,0.5942063331604004,-0.526884138584137,0.2533479332923889
-0.2616266906261444,-0.43072497844696045,-1.382999062538147,-0.5244068503379822,0.9185454845428467,-0.4193078875541687,0.12096069753170013,-1.1107715368270874
0.43073177337646484,-0.8416190147399902,0.253344863653183,-1.1918177604675293,-1.2843915224075317,0.20512361824512482,1.4324332475662231,0.902728259563446
-1.4269917011260986,0.2533490061759949,1.6448546648025513,0.01873176358640194,0.15924780070781708,-1.5535871982574463,-0.5347193479537964,-1.6218605041503906
-0.2616266906261444,0.8416216969490051,0.08345180004835129,0.01873176358640194,0.15924780070781708,-0.6670100092887878,-0.6917126774787903,-0.0836619958281517
0.25335240364074707,0.3406952917575836,1.2963073253631592,-1.833915114402771,0.8416208624839783,0.3584872782230377,0.595064103603363,-0.0836619958281517
-0.2616266906261444,-0.6229276657104492,-1.5123913288116455,-0.4307439923286438,-0.7949087619781494,0.8416091203689575,0.3150911331176758,-0.6229427456855774
-0.7737674713134766,1.325413465499878,1.2963073253631592,-0.2895132899284363,0.15924780070781708,0.443869024515152,1.2547951936721802,1.3700640201568604
1.1107860803604126,1.908412218093872,0.5729643106460571,0.01873176358640194,0.15924780070781708,1.6119927167892456,-1.561343789100647,0.902728259563446
0.0836159735918045,1.4906457662582397,-1.2354403734207153,-0.9027294516563416,1.1543272733688354,0.09412577003240585,0.5788860321044922,0.43072769045829773
1.8339383602142334,-0.6229276657104492,0.9796282052993774,0.6920769810676575,-0.7949087619781494,-0.3076534867286682,0.2911445200443268,1.1107664108276367
-1.4269917011260986,0.385320246219635,-0.4307211935520172,-1.1107702255249023,1.0454106330871582,-0.25331470370292664,1.6634505987167358,-0.4307412803173065
-0.2616266906261444,-0.674490749835968,-1.5475167036056519,-1.5010942220687866,-0.9095178246498108,-1.1107691526412964,0.692103385925293,-1.6218605041503906
