Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11
-0.7875319123268127,-0.6882396340370178,-1.4387513399124146,-1.3829941749572754,0.23711128532886505,1,0,0,1,0,2
-1.2717607021331787,0.14998550713062286,-0.9500139355659485,0.1636422723531723,-0.9636449217796326,1,1,1,0,0,2
1.1399439573287964,1.0342296361923218,0.7063025236129761,0.1636422723531723,0.23711128532886505,1,1,2,0,0,0
-0.21119438111782074,0.9154216051101685,-0.3462345600128174,0.1636422723531723,-0.9636449217796326,0,1,0,0,0,1
0.3515683114528656,-0.6882396340370178,-0.29128530621528625,0.1636422723531723,0.23711128532886505,0,0,0,0,0,1
0.7903664708137512,0.255323201417923,0.9674214720726013,5.199337482452393,0.23711128532886505,1,1,2,1,0,1
0.42824089527130127,-0.6882396340370178,0.28859394788742065,0.1636422723531723,0.23711128532886505,1,1,4,1,1,2
0.24913495779037476,1.0618934631347656,0.14976219832897186,-1.3829941749572754,0.23711128532886505,1,1,2,1,0,2
0.3592164218425751,-0.6882396340370178,-0.6744897365570068,0.1636422723531723,0.23711128532886505,1,1,2,0,0,2
-0.15933488309383392,0.49225878715515137,-0.26414725184440613,0.1636422723531723,0.23711128532886505,1,1,0,0,0,0
-0.6760348081588745,0.4372174143791199,0.11964825540781021,0.1636422723531723,-1.4488688707351685,2,1,2,0,0,1
-0.7378057241439819,0.5240309238433838,-0.4307275116443634,0.1636422723531723,0.23711128532886505,1,1,0,0,0,0
0.09451445937156677,0.33429744839668274,0.5019617676734924,0.1636422723531723,-1.4488688707351685,1,1,0,0,0,0
-0.34899255633354187,-0.6882396340370178,-1.5515669584274292,0.1636422723531723,0.23711128532886505,1,0,0,0,0,2
-0.43259739875793457,-0.11129264533519745,-0.4770406186580658,-1.9145058393478394,0.23711128532886505,1,1,2,0,0,2
-0.4122673571109772,0.9641262292861938,0.6605521440505981,0.1636422723531723,0.23711128532886505,1,0,0,0,2,2
0.6061694622039795,-0.6882396340370178,0.7388467788696289,0.1636422723531723,0.23711128532886505,1,0,0,0,0,2
-0.22542347013950348,0.26618605852127075,-0.4022503197193146,-1.3829941749572754,0.23711128532886505,1,1,1,1,0,2
1.294357419013977,-0.6882396340370178,0.9674214720726013,0.1636422723531723,0.23711128532886505,1,0,0,0,0,0
-1.4316940307617188,-0.6882396340370178,-1.5156716108322144,0.1636422723531723,0.23711128532886505,0,0,0,1,0,1
0.8645530343055725,1.4416210651397705,0.8778963088989258,0.1636422723531723,-1.4488688707351685,1,1,1,0,0,2
1.0184253454208374,0.2858195900917053,-0.4307275116443634,-1.0034533739089966,-1.4488688707351685,1,1,1,0,0,2
1.1915100812911987,1.3777812719345093,1.4736074209213257,0.1636422723531723,0.23711128532886505,1,0,0,0,0,0
1.4610587358474731,1.4031953811645508,2.446030616760254,0.1636422723531723,0.23711128532886505,1,1,0,0,0,0
0.6256250739097595,-0.6882396340370178,-0.06270671635866165,0.1636422723531723,0.23711128532886505,1,1,0,0,0,0
0.9797054529190063,-0.6882396340370178,1.034474492073059,0.1636422723531723,0.23711128532886505,1,1,1,0,0,1
1.094888687133789,1.4399510622024536,1.8973965644836426,0.1636422723531723,0.23711128532886505,1,1,2,0,1,0
-0.4779542088508606,0.11426789313554764,-1.0451273918151855,0.1636422723531723,0.23711128532886505,1,1,0,0,0,2
-1.4331618547439575,0.17121216654777527,-1.4387513399124146,-1.0853248834609985,-0.9636449217796326,1,1,2,1,0,2
-0.8780168294906616,0.4603789448738098,-0.26414725184440613,0.1636422723531723,-1.4488688707351685,1,1,0,1,0,1
-0.10492247343063354,-0.6882396340370178,-0.7423179745674133,0.1636422723531723,0.23711128532886505,2,0,0,0,0,2
0.37538763880729675,-0.6882396340370178,-1.0259127616882324,0.1636422723531723,0.23711128532886505,0,0,1,1,0,0
-0.555573046207428,1.0254637002944946,0.43072670698165894,0.1636422723531723,-1.4488688707351685,1,1,0,1,0,2
-0.14347577095031738,-0.6882396340370178,-1.0259127616882324,-1.3829941749572754,0.23711128532886505,1,1,3,1,0,0
-1.4718408584594727,-0.6882396340370178,0.43072670698165894,0.1636422723531723,-1.4488688707351685,0,0,3,1,0,2
0.8927322626113892,-0.6882396340370178,-0.548522412776947,0.1636422723531723,-1.4488688707351685,1,0,0,0,0,0
-1.0581437349319458,1.2345635890960693,0.43072670698165894,-1.3829941749572754,0.23711128532886505,1,1,0,1,0,2
0.051976729184389114,-0.6882396340370178,-0.7423179745674133,0.1636422723531723,0.23711128532886505,1,1,2,0,0,1
-0.42565131187438965,1.3092745542526245,0.8778963088989258,-1.0853248834609985,-1.4488688707351685,1,1,3,0,0,1
-0.8261409997940063,0.5657687783241272,-0.7598096132278442,0.1636422723531723,0.23711128532886505,1,1,3,0,0,0
0.4605189859867096,-0.03276888281106949,-0.06270671635866165,0.1636422723531723,0.23711128532886505,1,1,0,0,0,1
