Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-0.3343777060508728,0.4307330846786499,-0.8370749950408936,0.10363124310970306,1.2995245456695557,-0.5113818645477295,0.777369499206543,1,3,1,1,1,2
1.3351837396621704,1.6970542669296265,0.5849836468696594,-0.0756705179810524,0.5730195641517639,-0.5113818645477295,0.777369499206543,1,2,1,1,1,1
-0.3343777060508728,-0.39282914996147156,0.7546635270118713,-2.0072011947631836,0.8395557999610901,1.2203565835952759,0.777369499206543,1,3,0,0,1,1
-0.24104145169258118,-0.3186374008655548,0.5650023818016052,-0.003980578389018774,-0.2103058397769928,0.540961503982544,-0.5948895215988159,1,2,0,1,0,2
1.2206448316574097,1.342689037322998,0.06968510150909424,-1.2689112424850464,-0.9391494393348694,3.5349740982055664,0.1397906243801117,1,1,0,0,1,1
-0.43072769045829773,-0.7647002339363098,1.260066032409668,1.0010868310928345,-0.43029356002807617,-0.5113818645477295,-0.5948895215988159,1,1,0,0,0,0
1.0853313207626343,1.342689037322998,1.3493108749389648,-0.039799969643354416,-4.5867851440561935e-05,-0.5113818645477295,-0.5948895215988159,0,2,0,1,0,0
-1.0853441953659058,-0.7647002339363098,-0.29189062118530273,0.7647091150283813,-0.9391494393348694,-0.5113818645477295,-0.5948895215988159,1,2,0,0,0,0
1.549715280532837,-1.2206430435180664,0.41170525550842285,-0.8793212175369263,-0.9391494393348694,0.540961503982544,-0.5948895215988159,0,2,1,1,0,0
0.042864155024290085,1.2638647556304932,-0.17731742560863495,0.51984041929245,-0.9391494393348694,0.540961503982544,-0.5948895215988159,1,1,0,1,0,0
-1.0853441953659058,-1.1107730865478516,0.8791674375534058,0.03183363005518913,-0.9391494393348694,0.540961503982544,-0.5948895215988159,1,3,0,1,0,0
0.1397186666727066,-4.917702674865723,0.10463365912437439,-1.2338675260543823,0.1395893692970276,-0.5113818645477295,-0.5948895215988159,0,3,0,1,0,1
0.47481638193130493,-0.7647002339363098,-1.35604727268219,-1.950487732887268,-0.9391494393348694,-0.5113818645477295,-0.5948895215988159,0,2,1,0,0,0
-1.0853441953659058,-1.3476308584213257,-1.9556626081466675,1.2372347116470337,-0.13968192040920258,-0.5113818645477295,-0.5948895215988159,0,2,0,0,0,1
-0.14976325631141663,1.6970542669296265,1.2648978233337402,-1.324601411819458,1.3562376499176025,-0.5113818645477295,-0.5948895215988159,0,3,0,2,1,1
1.0853313207626343,-0.7647002339363098,-1.3667070865631104,-0.5084885954856873,-0.28199583292007446,-0.5113818645477295,0.777369499206543,1,3,0,0,0,0
-1.4093579053878784,-0.8416200280189514,-0.43072742223739624,-0.5084885954856873,0.28209859132766724,-0.5113818645477295,0.777369499206543,1,3,0,0,0,1
-0.3343777060508728,0.024912256747484207,-1.027490496635437,-0.003980578389018774,0.28209859132766724,-0.5113818645477295,-0.5948895215988159,1,2,1,1,0,2
-0.4927058219909668,0.4307330846786499,0.33700793981552124,1.5220366716384888,-0.9391494393348694,-0.5113818645477295,-0.5948895215988159,1,3,0,1,1,0
0.042864155024290085,-0.21042589843273163,-0.23421935737133026,-0.0756705179810524,-0.28199583292007446,0.540961503982544,0.777369499206543,1,2,0,1,0,1
1.3996632099151611,0.4307330846786499,-0.052245207130908966,-0.039799969643354416,0.7281529903411865,1.2203565835952759,-0.5948895215988159,0,0,0,0,0,0
-0.24104145169258118,-0.3554885983467102,0.4307275116443634,-1.4978002309799194,0.9431087374687195,0.540961503982544,0.777369499206543,1,3,0,1,1,1
5.199337482452393,-0.3186374008655548,1.1296573877334595,0.4307270348072052,-0.9391494393348694,3.5349740982055664,-0.5948895215988159,1,3,0,1,1,0
-0.43072769045829773,1.2392655611038208,1.0144988298416138,1.3046855926513672,0.28209859132766724,-0.5113818645477295,0.777369499206543,1,0,1,0,0,1
0.1397186666727066,0.3113233745098114,1.245744228363037,-0.003980578389018774,-0.9391494393348694,1.2203565835952759,-0.5948895215988159,0,1,1,1,0,0
-1.3575642108917236,1.2392655611038208,-0.35055023431777954,1.3786587715148926,-0.9391494393348694,-0.5113818645477295,0.777369499206543,1,3,0,0,0,0
0.47481638193130493,0.7647092938423157,0.7546635270118713,-0.4416677951812744,1.2467081546783447,1.2203565835952759,0.777369499206543,1,3,0,1,1,1
-0.8616508841514587,0.4307330846786499,1.2270365953445435,-1.2689112424850464,0.7281529903411865,1.2203565835952759,0.777369499206543,1,3,0,0,1,1
-0.053585540503263474,5.199337482452393,0.847795307636261,-0.7647091746330261,1.4850050210952759,1.2203565835952759,0.777369499206543,0,3,1,1,1,2
-0.4927058219909668,-5.199337482452393,-0.27256834506988525,0.06768880784511566,-0.9391494393348694,0.540961503982544,0.777369499206543,1,2,0,0,1,0
0.042864155024290085,0.196211040019989,-0.7252154350280762,0.7124425172805786,-0.9391494393348694,-0.5113818645477295,0.777369499206543,1,3,0,0,1,0
0.6132913827896118,0.4307330846786499,-0.7252154350280762,-0.5776627063751221,0.7910347580909729,0.540961503982544,0.777369499206543,1,3,0,1,1,0
-0.9674392938613892,0.024912256747484207,-0.13971051573753357,1.2372347116470337,-0.13968192040920258,-0.5113818645477295,-0.5948895215988159,0,1,0,1,0,1
-0.24104145169258118,0.28221675753593445,1.1296573877334595,0.8382477164268494,-0.9391494393348694,-0.5113818645477295,-0.5948895215988159,0,2,1,0,0,0
-0.9674392938613892,-0.9674214720726013,0.31863951683044434,1.4908536672592163,-0.9391494393348694,-0.5113818645477295,-0.5948895215988159,1,3,0,1,0,0
-0.3343777060508728,0.024912256747484207,0.3928309977054596,-0.3963823914527893,-0.28199583292007446,-0.5113818645477295,-0.5948895215988159,0,3,0,1,0,1
0.9674233794212341,-1.2206430435180664,-0.6212495565414429,-0.3457126021385193,0.7281529903411865,-0.5113818645477295,-0.5948895215988159,1,0,0,1,1,1
-0.692086935043335,0.024912256747484207,0.24616391956806183,-0.0756705179810524,-0.9391494393348694,1.2203565835952759,0.777369499206543,1,3,1,1,1,0
0.1397186666727066,-0.7647002339363098,1.2970519065856934,1.0010868310928345,-0.9391494393348694,-0.5113818645477295,-0.5948895215988159,0,2,0,0,0,0
0.7647008895874023,-0.7647002339363098,0.7323346138000488,-1.665332317352295,0.4306108057498932,0.540961503982544,0.777369499206543,1,1,0,1,0,1
-0.9674392938613892,0.556637167930603,1.222426414489746,-0.19835686683654785,-0.9391494393348694,3.5349740982055664,0.777369499206543,1,3,0,1,1,1
-0.5566383600234985,-0.7647002339363098,0.03482148423790932,0.4307270348072052,0.21030935645103455,-0.5113818645477295,-0.5948895215988159,0,1,0,0,0,0
0.3113304376602173,0.28221675753593445,-0.13971051573753357,0.38032492995262146,-0.2103058397769928,-0.5113818645477295,0.777369499206543,1,3,0,0,0,1
-0.5566383600234985,-0.7647002339363098,-0.43072742223739624,0.23421721160411835,0.5730195641517639,-0.5113818645477295,-0.5948895215988159,0,2,0,0,0,1
